;GL_SpectroSoft	3.1.07
;SPX	6.4.2(0.7.2)
Pos	Name	x2	y2	u2'	v2'	L2	a2	b2	X2	Y2	Z2	x10	y10	y10	u10'	v10'	L10	a10	b10	X10	Y10	Z10	CCT	ChErr	Duv	ColPeak	ColPeakVal	Lambda2	ColDom	LumInt	LumEff	Purity	Radiometric	Ra	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	Mivis	Miuv	Binning	Brightness	Pass
										lx													K			nm		nm	nm				W/m²																					
191	2019-03-21T10:56:25	0.2993	0.3717	0.1745	0.4875	67.41	-25.04	5.75	7231.02	8979.61	7945.47	0.3058	0.3756	0.3756	0.1774	0.4902	67.7	-23.89	7.71	8020.72	9851.45	8354.93	6820	0.03	0.0296	507.67	152.72	186.33	507.4				30.4721	78.9	71.9	85.3	91	71.1	75.3	84.5	87.6	64.5	0	73.7	68.3	72.8	74.3	93.3	62.3	2.1	4.8			
192	2019-03-21T10:56:55	0.2993	0.3716	0.1745	0.4875	67.4	-25.03	5.7	7219.53	8964.74	7940.2	0.3057	0.3755	0.3755	0.1774	0.4902	67.69	-23.89	7.67	8007.95	9835.71	8349.42	6821	0.03	0.0296	507.67	152.44	186.37	507.3				30.4167	78.9	71.9	85.3	91	71	75.3	84.6	87.5	64.5	0	73.7	68.2	72.8	74.3	93.3	62.3	2.1	4.8			
193	2019-03-21T10:57:25	0.2992	0.3716	0.1744	0.4874	67.39	-25.05	5.67	7148.92	8878.81	7868.59	0.3056	0.3755	0.3755	0.1773	0.4901	67.68	-23.91	7.64	7929.87	9741.76	8274.67	6827	0.03	0.0296	507.67	151.1	185.94	507.2				30.1372	78.9	71.9	85.3	91	71.1	75.3	84.5	87.6	64.5	0	73.7	68.2	72.8	74.3	93.3	62.3	2.1	4.9			
194	2019-03-21T10:57:55	0.299	0.3714	0.1744	0.4874	67.38	-25.06	5.62	7213.96	8960.88	7950.8	0.3055	0.3753	0.3753	0.1773	0.4901	67.68	-23.93	7.59	8002.16	9832.52	8361.22	6836	0.03	0.0296	507.67	152.65	185.9	507.1				30.4185	78.9	71.9	85.3	91	71.1	75.3	84.6	87.6	64.5	0	73.7	68.3	72.8	74.3	93.3	62.3	2.1	4.9			
195	2019-03-21T10:58:25	0.2988	0.3713	0.1743	0.4873	67.37	-25.09	5.55	7235.7	8990.58	7988.78	0.3053	0.3752	0.3752	0.1772	0.49	67.67	-23.97	7.52	8026.62	9865.92	8401.18	6842	0.03	0.0297	495.03	153.1	185.99	506.9				30.5199	78.8	71.8	85.3	90.9	71	75.2	84.5	87.5	64.4	0	73.7	68.2	72.8	74.3	93.2	62.2	2.1	4.9			
196	2019-03-21T10:58:55	0.2986	0.3711	0.1742	0.4872	67.36	-25.12	5.49	7269.11	9034.22	8038.51	0.3051	0.3751	0.3751	0.1771	0.4899	67.66	-24	7.46	8064.01	9914.72	8454.06	6853	0.03	0.0297	507.67	154.14	185.81	506.7				30.6836	78.8	71.8	85.3	90.9	71	75.2	84.5	87.5	64.4	0	73.7	68.1	72.8	74.3	93.2	62.2	2.2	4.9			
197	2019-03-21T10:59:25	0.2982	0.371	0.174	0.487	67.35	-25.21	5.39	7251.1	9019.87	8042.27	0.3047	0.375	0.375	0.1769	0.4898	67.65	-24.1	7.37	8044.96	9900.17	8458.34	6871	0.03	0.0298	507.67	153.94	185.6	506.5				30.593	78.8	71.7	85.2	90.9	70.9	75.1	84.5	87.5	64.3	0	73.5	68	72.7	74.1	93.2	62.1	2.2	4.9			
198	2019-03-21T10:59:55	0.2981	0.3708	0.174	0.4869	67.33	-25.18	5.32	7171	8918.01	7964.29	0.3046	0.3747	0.3747	0.1769	0.4897	67.63	-24.07	7.29	7956.04	9788.86	8377.04	6878	0.03	0.0298	498.64	152.28	185.42	506.3				30.2921	78.8	71.7	85.2	90.9	70.9	75.2	84.5	87.5	64.4	0	73.6	68	72.8	74.2	93.2	62.1	2.2	4.9			
199	2019-03-21T11:00:25	0.298	0.3707	0.174	0.4869	67.33	-25.21	5.28	7050.26	8770.03	7838.05	0.3044	0.3747	0.3747	0.1768	0.4896	67.63	-24.1	7.26	7822.26	9627.15	8244.1	6884	0.03	0.0298	507.67	149.92	185.28	506.3				29.7871	78.8	71.7	85.2	90.9	70.9	75.2	84.5	87.5	64.4	0	73.6	68	72.8	74.2	93.2	62.1	2.2	4.9			
200	2019-03-21T11:00:57	0.2978	0.3706	0.1739	0.4868	67.32	-25.22	5.22	6847.8	8519.46	7623.93	0.3043	0.3746	0.3746	0.1767	0.4895	67.62	-24.12	7.2	7597.91	9352.78	8019.7	6891	0.03	0.0298	495.03	145.65	185.28	506.1				28.9448	78.8	71.7	85.2	90.9	70.9	75.2	84.5	87.5	64.4	0	73.6	68	72.8	74.1	93.2	62.1	2.2	4.9			
201	2019-03-21T11:01:25	0.2977	0.3705	0.1738	0.4867	67.31	-25.24	5.18	6789.5	8448.96	7567.52	0.3041	0.3745	0.3745	0.1767	0.4895	67.61	-24.15	7.17	7533.45	9275.73	7960.14	6896	0.03	0.0299	507.67	144.53	185.16	506				28.7045	78.7	71.6	85.2	90.8	70.8	75.1	84.5	87.5	64.3	0	73.6	67.9	72.8	74.1	93.1	62	2.2	4.9			
202	2019-03-21T11:01:55	0.2974	0.3702	0.1737	0.4866	67.29	-25.27	5.08	6697.17	8336.34	7482.94	0.3039	0.3743	0.3743	0.1766	0.4893	67.6	-24.18	7.07	7431.45	9153.25	7872.1	6913	0.03	0.0299	495.03	142.86	184.89	505.8				28.3377	78.7	71.6	85.2	90.8	70.8	75.1	84.4	87.5	64.3	0	73.5	67.9	72.8	74.1	93.1	62	2.2	4.9			
203	2019-03-21T11:02:25	0.2972	0.37	0.1736	0.4865	67.28	-25.29	4.99	6709.38	8353.81	7512.28	0.3036	0.3741	0.3741	0.1765	0.4892	67.58	-24.22	6.99	7445.23	9173.44	7903.02	6925	0.03	0.0299	495.03	143.31	184.89	505.6				28.3935	78.7	71.6	85.2	90.8	70.8	75.1	84.4	87.5	64.3	0	73.5	67.9	72.8	74	93.1	62	2.2	4.9			
204	2019-03-21T11:02:55	0.2971	0.37	0.1736	0.4864	67.28	-25.32	4.96	6694.35	8337.27	7502.71	0.3035	0.374	0.374	0.1764	0.4892	67.58	-24.24	6.95	7428.82	9155.71	7893.06	6930	0.03	0.03	495.03	143.16	184.58	505.6				28.3412	78.7	71.6	85.2	90.8	70.7	75.1	84.4	87.4	64.2	0	73.5	67.8	72.8	74	93.1	61.9	2.2	4.9			
205	2019-03-21T11:03:25	0.2968	0.3697	0.1735	0.4863	67.26	-25.34	4.86	6721.02	8372.33	7550.13	0.3032	0.3738	0.3738	0.1763	0.4891	67.56	-24.27	6.86	7458.68	9195.3	7943.36	6941	0.03	0.03	495.03	143.91	184.5	505.3				28.4658	78.7	71.5	85.2	90.7	70.7	75.1	84.4	87.4	64.2	0	73.5	67.8	72.8	74	93.1	61.9	2.2	5			
206	2019-03-21T11:03:55	0.2966	0.3696	0.1734	0.4861	67.24	-25.38	4.78	6726.64	8382.47	7573.28	0.303	0.3737	0.3737	0.1762	0.4889	67.55	-24.31	6.77	7465.45	9207.3	7968.35	6955	0.03	0.03	498.64	144.04	184.7	505.2				28.4996	78.6	71.5	85.1	90.7	70.6	75	84.4	87.4	64.2	0	73.5	67.8	72.8	73.9	93.1	61.8	2.2	5			
207	2019-03-21T11:04:25	0.2963	0.3693	0.1733	0.486	67.23	-25.4	4.67	6666.96	8310.17	7524.68	0.3027	0.3734	0.3734	0.1761	0.4888	67.53	-24.35	6.68	7399.51	9129.1	7917.54	6972	0.03	0.03	495.03	143.14	184.16	505				28.2613	78.6	71.5	85.1	90.7	70.6	75	84.4	87.4	64.2	0	73.5	67.7	72.8	73.9	93.1	61.8	2.2	5			
208	2019-03-21T11:04:56	0.2961	0.3692	0.1732	0.4859	67.22	-25.44	4.61	6570.72	8193.02	7428.55	0.3025	0.3733	0.3733	0.176	0.4887	67.53	-24.39	6.62	7292.93	9001.24	7816.33	6981	0.03	0.0301	495.03	141.4	184.03	504.8				27.8747	78.6	71.4	85.1	90.7	70.6	75	84.4	87.4	64.1	0	73.4	67.7	72.8	73.9	93	61.8	2.2	5			
209	2019-03-21T11:05:26	0.2954	0.3685	0.1729	0.4855	67.17	-25.5	4.34	6081.58	7588.22	6920.29	0.3017	0.3727	0.3727	0.1757	0.4883	67.48	-24.47	6.35	6751.1	8339.37	7283.34	7022	0.03	0.0301	495.03	131.28	183.64	504.3				25.8312	78.5	71.3	85.1	90.6	70.5	74.9	84.3	87.4	64	0	73.4	67.6	72.8	73.8	93	61.7	2.2	5			
210	2019-03-21T11:05:56	0.2953	0.3685	0.1729	0.4855	67.16	-25.52	4.31	6202.72	7740.99	7063.89	0.3016	0.3727	0.3727	0.1757	0.4883	67.48	-24.49	6.32	6885.75	8507.59	7434.65	7022	0.03	0.0302	495.03	134.02	183.45	504.2				26.3516	78.5	71.3	85.1	90.6	70.5	74.9	84.3	87.3	64	0	73.4	67.5	72.8	73.8	93	61.7	2.2	5			
211	2019-03-21T11:06:26	0.2954	0.3687	0.1729	0.4856	67.18	-25.55	4.37	6388.21	7974.31	7266.73	0.3017	0.3729	0.3729	0.1757	0.4884	67.49	-24.52	6.39	7091.61	8763.66	7647.2	7016	0.03	0.0302	495.03	138	183.35	504.3				27.1391	78.5	71.3	85	90.6	70.4	74.9	84.3	87.3	63.9	0	73.4	67.5	72.7	73.7	93	61.6	2.2	5			
212	2019-03-21T11:06:56	0.2951	0.3684	0.1728	0.4854	67.16	-25.57	4.26	6415.4	8010.25	7316.76	0.3014	0.3726	0.3726	0.1755	0.4883	67.48	-24.56	6.29	7122.04	8804.44	7700.22	7035	0.03	0.0302	495.03	139.07	183.08	504.1				27.2689	78.5	71.3	85	90.6	70.4	74.9	84.3	87.3	64	0	73.4	67.5	72.8	73.7	93	61.6	2.2	5			
213	2019-03-21T11:07:26	0.2948	0.3683	0.1727	0.4853	67.15	-25.61	4.19	6363.19	7948.42	7271.67	0.3012	0.3725	0.3725	0.1754	0.4882	67.47	-24.6	6.22	7064.49	8737.32	7652.84	7046	0.031	0.0303	495.03	137.96	183.01	504				27.0574	78.4	71.2	85	90.5	70.4	74.8	84.3	87.3	63.9	0	73.3	67.4	72.7	73.7	92.9	61.5	2.2	5			
214	2019-03-21T11:07:56	0.2945	0.3681	0.1726	0.4852	67.13	-25.65	4.1	6297.61	7869.45	7213.45	0.3009	0.3723	0.3723	0.1753	0.488	67.45	-24.65	6.13	6992.12	8651.4	7591.97	7059	0.031	0.0303	495.03	136.76	182.96	503.8				26.7865	78.4	71.1	85	90.5	70.3	74.8	84.3	87.3	63.8	0	73.3	67.4	72.7	73.6	92.9	61.5	2.2	5			
215	2019-03-21T11:08:26	0.2943	0.3677	0.1725	0.485	67.11	-25.65	3.97	6216.7	7769.08	7140.66	0.3006	0.372	0.372	0.1752	0.4879	67.43	-24.66	6.01	6902.62	8542.3	7516.4	7076	0.031	0.0303	495.03	135.29	182.64	503.6				26.4644	78.4	71.1	85	90.5	70.3	74.8	84.3	87.3	63.9	0	73.3	67.4	72.7	73.6	92.9	61.5	2.2	5.1			
216	2019-03-21T11:08:56	0.2942	0.3677	0.1724	0.4849	67.1	-25.67	3.95	6148.62	7685.39	7067.35	0.3005	0.372	0.372	0.1752	0.4878	67.43	-24.68	5.98	6827.19	8450.51	7439.3	7081	0.031	0.0304	495.03	133.77	182.54	503.6				26.1714	78.4	71.1	85	90.5	70.3	74.8	84.3	87.3	63.8	0	73.3	67.3	72.7	73.6	92.9	61.4	2.2	5.1			
217	2019-03-21T11:09:26	0.2941	0.3676	0.1724	0.4849	67.1	-25.68	3.91	6110.79	7638.68	7030.67	0.3004	0.3719	0.3719	0.1751	0.4878	67.42	-24.69	5.94	6785.3	8399.6	7401	7084	0.031	0.0304	495.03	133.06	182.47	503.5				26.0259	78.4	71.1	85	90.5	70.3	74.8	84.3	87.3	63.8	0	73.3	67.3	72.7	73.6	92.9	61.4	2.2	5.1			
218	2019-03-21T11:09:56	0.294	0.3676	0.1724	0.4849	67.1	-25.7	3.91	6020.51	7527.45	6928.1	0.3004	0.3719	0.3719	0.1751	0.4878	67.42	-24.72	5.94	6685.2	8277.41	7292.89	7088	0.031	0.0304	495.03	131.03	182.61	503.5				25.6405	78.4	71.1	85	90.5	70.3	74.8	84.3	87.3	63.8	0	73.3	67.3	72.7	73.6	92.9	61.4	2.2	5.1			
219	2019-03-21T11:10:26	0.2938	0.3673	0.1723	0.4847	67.08	-25.68	3.8	5979.45	7475.29	6895.26	0.3002	0.3717	0.3717	0.175	0.4876	67.4	-24.71	5.84	6639.69	8220.98	7258.85	7096	0.031	0.0304	495.03	130.32	182.46	503.3				25.4622	78.4	71.1	85	90.4	70.2	74.8	84.3	87.2	63.8	0	73.3	67.3	72.8	73.6	92.9	61.4	2.2	5.1			
220	2019-03-21T11:10:56	0.2937	0.3672	0.1723	0.4846	67.07	-25.69	3.74	6055.88	7571.73	6993.34	0.3	0.3715	0.3715	0.175	0.4875	67.39	-24.73	5.79	6724.69	8327.75	7362.39	7108	0.031	0.0304	495.03	132.06	182.36	503.2				25.8049	78.4	71.1	85	90.4	70.3	74.8	84.3	87.2	63.8	0	73.3	67.3	72.8	73.6	92.9	61.4	2.2	5.1			
221	2019-03-21T11:11:26	0.2936	0.3672	0.1722	0.4846	67.07	-25.72	3.74	6014.16	7521.27	6947.18	0.3	0.3716	0.3716	0.1749	0.4876	67.39	-24.75	5.79	6678.46	8272.32	7313.44	7111	0.031	0.0304	495.03	131.26	182.3	503.2				25.6281	78.3	71.1	85	90.4	70.2	74.8	84.3	87.2	63.8	0	73.3	67.3	72.8	73.6	92.9	61.4	2.2	5.1			
222	2019-03-21T11:11:56	0.2934	0.367	0.1722	0.4845	67.05	-25.73	3.65	5885.29	7361.4	6813.31	0.2997	0.3713	0.3713	0.1748	0.4874	67.38	-24.77	5.69	6535.68	8097.43	7173.19	7120	0.031	0.0304	495.03	128.49	182.35	503				25.0928	78.3	71	85	90.4	70.2	74.7	84.3	87.2	63.7	0	73.3	67.2	72.8	73.5	92.8	61.3	2.2	5.1			
223	2019-03-21T11:12:26	0.2932	0.3669	0.1721	0.4844	67.04	-25.76	3.61	5811.28	7270.89	6735.34	0.2996	0.3713	0.3713	0.1748	0.4874	67.37	-24.8	5.65	6453.81	7998.19	7091.45	7129	0.031	0.0305	495.03	126.91	182.18	503				24.7845	78.3	71	84.9	90.4	70.1	74.7	84.2	87.2	63.7	0	73.2	67.2	72.8	73.5	92.8	61.3	2.2	5.1			
224	2019-03-21T11:12:56	0.2931	0.3668	0.172	0.4844	67.03	-25.76	3.56	5789.29	7243.68	6717.2	0.2995	0.3712	0.3712	0.1747	0.4873	67.36	-24.81	5.61	6429.44	7968.84	7072.38	7135	0.031	0.0305	495.03	126.72	182.02	502.9				24.6876	78.3	71	84.9	90.3	70.1	74.7	84.3	87.2	63.7	0	73.3	67.2	72.8	73.5	92.8	61.3	2.2	5.1			
225	2019-03-21T11:13:26	0.2929	0.3666	0.1719	0.4843	67.02	-25.82	3.49	5708.61	7146.26	6636.79	0.2992	0.371	0.371	0.1746	0.4872	67.35	-24.87	5.54	6340.21	7862.42	6987.82	7154	0.031	0.0305	495.03	125.11	181.93	502.8				24.364	78.3	71	84.9	90.3	70.1	74.7	84.2	87.2	63.7	0	73.2	67.2	72.7	73.5	92.8	61.3	2.2	5.1			
226	2019-03-21T11:13:56	0.2926	0.3663	0.1718	0.4841	67	-25.83	3.37	5614.4	7029.53	6544.78	0.2989	0.3708	0.3708	0.1745	0.487	67.33	-24.89	5.42	6235.93	7735.01	6891.55	7166	0.031	0.0305	495.03	123.16	181.72	502.6				23.9696	78.2	70.9	84.9	90.3	70.1	74.7	84.2	87.2	63.6	0	73.2	67.1	72.7	73.4	92.8	61.2	2.2	5.1			
227	2019-03-21T11:14:26	0.2925	0.3664	0.1718	0.4841	67	-25.85	3.37	5599.3	7012.31	6528.52	0.2989	0.3708	0.3708	0.1745	0.487	67.34	-24.92	5.43	6219.3	7716.29	6874.62	7169	0.031	0.0306	495.03	123.02	181.59	502.6				23.9157	78.2	70.9	84.9	90.3	70.1	74.7	84.2	87.2	63.6	0	73.2	67.1	72.8	73.4	92.8	61.2	2.2	5.1			
228	2019-03-21T11:14:56	0.2925	0.3663	0.1718	0.4841	67	-25.85	3.35	5598.76	7011.17	6530.11	0.2988	0.3707	0.3707	0.1745	0.487	67.33	-24.91	5.41	6218.6	7715.16	6875.95	7171	0.031	0.0306	495.03	123.11	181.56	502.5				23.9079	78.2	70.9	84.9	90.3	70.1	74.7	84.2	87.2	63.6	0	73.2	67.1	72.7	73.4	92.8	61.2	2.2	5.1			
229	2019-03-21T11:15:26	0.2923	0.3662	0.1717	0.484	66.99	-25.87	3.28	5426.05	6796.73	6339.64	0.2986	0.3706	0.3706	0.1744	0.4869	67.32	-24.94	5.34	6027.06	7479.78	6675.87	7182	0.031	0.0306	495.03	119.3	181.57	502.4				23.1828	78.2	70.9	84.9	90.3	70	74.6	84.2	87.2	63.6	0	73.2	67.1	72.7	73.4	92.8	61.2	2.2	5.1			
230	2019-03-21T11:15:56	0.2909	0.3646	0.1713	0.483	66.87	-25.89	2.67	4431.93	5554.49	5248.67	0.2971	0.3691	0.3691	0.1739	0.486	67.21	-25.02	4.74	4923.93	6116.92	5529.97	7266	0.031	0.0306	495.03	98.14	180.95	501.5				19.0027	78.2	70.8	84.9	90.2	70	74.6	84.2	87.1	63.6	0	73.2	67	72.8	73.3	92.7	61.1	2.2	5.2			
231	2019-03-21T11:16:26	0.2913	0.3651	0.1714	0.4833	66.91	-25.91	2.87	4796.97	6012.21	5657.19	0.2976	0.3696	0.3696	0.174	0.4863	67.25	-25.02	4.94	5329.26	6619.61	5959.29	7238	0.031	0.0306	495.03	106.08	180.81	501.8				20.5405	78.1	70.8	84.9	90.2	69.9	74.6	84.2	87.1	63.5	0	73.2	66.9	72.8	73.3	92.7	61.1	2.2	5.2			
232	2019-03-21T11:16:56	0.2919	0.3658	0.1716	0.4837	66.96	-25.9	3.14	5216.9	6536.69	6115.65	0.2982	0.3703	0.3703	0.1742	0.4867	67.3	-24.98	5.2	5795.15	7194.86	6440.81	7200	0.031	0.0306	495.03	114.98	181.16	502.2				22.3067	78.2	70.9	84.9	90.2	70	74.6	84.2	87.1	63.5	0	73.2	67	72.8	73.3	92.7	61.1	2.2	5.2			
233	2019-03-21T11:17:26	0.292	0.3658	0.1716	0.4838	66.96	-25.88	3.16	5453.87	6832.75	6390.29	0.2983	0.3703	0.3703	0.1743	0.4867	67.3	-24.97	5.22	6058.2	7520.66	6729.74	7197	0.031	0.0306	495.03	120.09	181.5	502.2				23.318	78.2	70.9	84.9	90.2	70	74.7	84.2	87.1	63.6	0	73.2	67.1	72.8	73.4	92.7	61.2	2.2	5.2			
234	2019-03-21T11:17:56	0.2918	0.3657	0.1715	0.4837	66.95	-25.92	3.09	5540.37	6943.89	6503.52	0.2981	0.3702	0.3702	0.1742	0.4867	67.29	-25.02	5.16	6154.63	7643.72	6849.15	7208	0.031	0.0307	495.03	122.19	181.04	502.1				23.7002	78.2	70.8	84.9	90.2	70	74.6	84.2	87.1	63.5	0	73.2	67	72.8	73.3	92.7	61.1	2.2	5.2			
235	2019-03-21T11:18:26	0.2917	0.3657	0.1714	0.4836	66.95	-25.96	3.06	5576.02	6990.89	6551.16	0.298	0.3702	0.3702	0.1741	0.4866	67.29	-25.06	5.14	6194.37	7696.02	6899.11	7219	0.031	0.0307	495.03	123.09	180.79	502.1				23.8507	78.2	70.8	84.8	90.2	70	74.6	84.2	87.1	63.5	0	73.2	67	72.8	73.3	92.7	61.1	2.2	5.2			
236	2019-03-21T11:18:57	0.2916	0.3656	0.1714	0.4836	66.95	-25.99	3.04	5610.08	7035.4	6596.02	0.2979	0.3702	0.3702	0.174	0.4866	67.29	-25.09	5.12	6232.31	7745.23	6946.17	7221	0.031	0.0307	495.03	124.07	181.01	502				24.0055	78.1	70.8	84.8	90.1	69.9	74.6	84.2	87.1	63.5	0	73.1	66.9	72.7	73.3	92.7	61	2.2	5.2			
237	2019-03-21T11:19:27	0.2914	0.3655	0.1713	0.4835	66.94	-26	2.99	5604.91	7029.7	6597.5	0.2977	0.37	0.37	0.174	0.4865	67.28	-25.1	5.07	6226.76	7739.33	6948.21	7226	0.031	0.0308	495.03	123.82	180.98	502				23.9948	78.1	70.8	84.8	90.1	69.9	74.6	84.2	87.1	63.5	0	73.1	66.9	72.7	73.3	92.7	61	2.2	5.2			
238	2019-03-21T11:19:57	0.2912	0.3653	0.1713	0.4834	66.93	-26.01	2.92	5520.22	6924.75	6509.44	0.2975	0.3699	0.3699	0.1739	0.4864	67.27	-25.13	5	6132.79	7624.6	6855.63	7239	0.031	0.0308	495.03	122.28	180.65	501.8				23.6406	78.1	70.8	84.8	90.1	69.9	74.6	84.2	87.1	63.5	0	73.1	66.9	72.8	73.3	92.7	61	2.2	5.2			
239	2019-03-21T11:20:27	0.2911	0.3652	0.1712	0.4834	66.92	-26.03	2.88	5359.84	6724.51	6326.79	0.2974	0.3698	0.3698	0.1738	0.4864	67.26	-25.15	4.96	5954.69	7404.57	6663.27	7245	0.031	0.0308	495.03	118.73	180.59	501.8				22.9604	78.1	70.8	84.8	90.1	69.9	74.6	84.2	87.1	63.5	0	73.2	66.9	72.8	73.3	92.7	61	2.2	5.2			
240	2019-03-21T11:20:57	0.291	0.3651	0.1712	0.4833	66.91	-26.02	2.82	5181.97	6501.45	6124.8	0.2973	0.3697	0.3697	0.1738	0.4863	67.25	-25.15	4.9	5757.17	7159.43	6450.98	7257	0.031	0.0308	495.03	114.96	180.5	501.7				22.2115	78.1	70.8	84.8	90.1	69.9	74.6	84.2	87.1	63.6	0	73.1	66.9	72.8	73.3	92.7	61.1	2.2	5.2			
241	2019-03-21T11:21:27	0.2907	0.3648	0.1711	0.4831	66.89	-26.06	2.71	5087.66	6385.41	6028.54	0.297	0.3695	0.3695	0.1737	0.4862	67.24	-25.19	4.8	5652.63	7032.6	6349.67	7271	0.031	0.0308	495.03	113.09	180.27	501.5				21.8138	78.1	70.7	84.8	90.1	69.9	74.6	84.2	87.1	63.6	0	73.1	66.9	72.8	73.2	92.7	61	2.2	5.2			
242	2019-03-21T11:21:57	0.2905	0.3647	0.171	0.483	66.88	-26.06	2.65	4964.88	6231.76	5891.91	0.2968	0.3693	0.3693	0.1736	0.4861	67.22	-25.2	4.74	5516.38	6863.84	6206.22	7280	0.031	0.0308	495.03	110.34	180.47	501.4				21.3034	78.1	70.7	84.8	90.1	69.9	74.6	84.2	87.1	63.5	0	73.1	66.9	72.8	73.2	92.7	61	2.2	5.2			
243	2019-03-21T11:22:27	0.2898	0.364	0.1708	0.4826	66.83	-26.12	2.37	4832.13	6069.08	5771.61	0.2961	0.3687	0.3687	0.1733	0.4857	67.18	-25.28	4.47	5369.67	6686.88	6080.81	7320	0.031	0.0309	495.03	107.81	179.87	501.1				20.7692	78	70.6	84.8	90	69.7	74.5	84.1	87	63.4	0	73.1	66.7	72.8	73.1	92.6	60.9	2.2	5.2			
244	2019-03-21T11:22:57	0.2872	0.3612	0.1699	0.4809	66.61	-26.21	1.26	3223.84	4055.11	3948.05	0.2933	0.366	0.366	0.1724	0.484	66.98	-25.47	3.38	3584.33	4473.5	4163.65	7488	0.031	0.031	495.03	72.98	178.7	499.6				13.9223	77.8	70.3	84.6	89.8	69.5	74.3	84	87	63.2	0	72.9	66.4	72.8	72.8	92.4	60.6	2.2	5.4			
245	2019-03-21T11:23:27	0.2873	0.3608	0.1701	0.4807	66.58	-26.03	1.16	2836.31	3561.99	3475.37	0.2933	0.3656	0.3656	0.1726	0.4838	66.94	-25.29	3.26	3153.23	3929.51	3666.53	7488	0.031	0.0308	495.03	63.98	179.24	499.5				12.2717	78	70.5	84.7	89.9	69.7	74.5	84.2	87.1	63.5	0	73.1	66.6	73	73	92.5	60.8	2.2	5.4			
246	2019-03-21T11:23:57	0.2871	0.3601	0.1702	0.4803	66.53	-25.89	0.96	2268.26	2845.46	2788.08	0.2931	0.3649	0.3649	0.1726	0.4835	66.89	-25.16	3.05	2521.78	3139.48	2942.6	7502	0.031	0.0306	495.03	51.11	179.48	499.3				9.8203	78	70.5	84.8	89.9	69.7	74.5	84.2	87.1	63.4	0	73.2	66.7	73.2	73.1	92.5	60.9	2.2	5.4			
247	2019-03-21T11:24:27	0.2846	0.3566	0.1697	0.4783	66.26	-25.67	-0.29	1492.45	1869.92	1881.44	0.2905	0.3615	0.3615	0.172	0.4815	66.63	-25.05	1.79	1659.91	2065.78	1988.69	7675	0.03	0.0303	495.03	33.95	179.22	497.9				6.5065	78.1	70.5	84.9	89.7	69.8	74.6	84.3	87.1	63.5	0	73.4	66.7	73.6	73.1	92.4	61	2.2	5.4			
248	2019-03-21T11:24:58	0.2818	0.3517	0.1694	0.4755	65.88	-25.11	-1.95	964.35	1203.33	1254.01	0.2874	0.3567	0.3567	0.1715	0.4787	66.26	-24.61	0.1	1073	1331.4	1328.51	7900	0.029	0.0296	478.67	22.11	179.8	496.3				4.2417	78.3	70.7	85.1	89.7	70	74.9	84.6	87.3	63.8	0	73.8	67	74.2	73.3	92.4	61.3	2.1	5.4			
249	2019-03-21T11:25:28	0.2776	0.3453	0.1685	0.4717	65.38	-24.62	-4.19	723.91	900.53	983.66	0.2829	0.3505	0.3505	0.1704	0.4751	65.79	-24.32	-2.13	806.01	998.76	1044.67	8269	0.028	0.0291	478.67	17.01	182.24	494.5				3.2237	78.4	70.7	85.2	89.5	70.2	75.1	84.8	87.4	64	0	74.1	67	74.8	73.3	92.3	61.4	2.1	5.5			
250	2019-03-21T11:25:58	0.277	0.3445	0.1684	0.4712	65.32	-24.59	-4.48	707.93	880.53	967.68	0.2822	0.3497	0.3497	0.1702	0.4746	65.73	-24.3	-2.42	788.32	976.87	1028.02	8319	0.028	0.0291	478.67	16.69	182.13	494.3				3.1574	78.3	70.6	85.2	89.5	70.1	75.1	84.8	87.4	63.9	0	74.1	67	74.8	73.2	92.2	61.3	2.1	5.5			
251	2019-03-21T11:26:28	0.2768	0.3443	0.1683	0.4711	65.3	-24.58	-4.54	705.24	877.16	965.08	0.2821	0.3496	0.3496	0.1702	0.4745	65.72	-24.3	-2.47	785.34	973.21	1025.29	8330	0.028	0.0291	478.67	16.65	181.83	494.2				3.1471	78.3	70.6	85.2	89.5	70.1	75.1	84.8	87.4	63.9	0	74.1	66.9	74.8	73.2	92.2	61.3	2.1	5.5			
252	2019-03-21T11:26:58	0.2767	0.3442	0.1683	0.471	65.29	-24.57	-4.59	702.23	873.37	962.01	0.282	0.3494	0.3494	0.1701	0.4744	65.71	-24.3	-2.52	782	969.06	1022.06	8344	0.028	0.0291	478.67	16.58	181.99	494.2				3.1333	78.3	70.6	85.2	89.5	70.1	75.1	84.8	87.4	63.9	0	74.1	67	74.8	73.2	92.2	61.3	2.1	5.5			
253	2019-03-21T11:27:28	0.2767	0.3442	0.1683	0.471	65.3	-24.59	-4.58	699.46	870.06	958.1	0.282	0.3495	0.3495	0.1701	0.4744	65.71	-24.31	-2.51	778.93	965.37	1017.92	8344	0.028	0.0291	478.67	16.53	181.89	494.2				3.1212	78.3	70.6	85.2	89.5	70.1	75.1	84.8	87.4	63.9	0	74	66.9	74.8	73.2	92.2	61.3	2.1	5.5			
