;GL_SpectroSoft	3.1.07
;SPX	6.4.2(0.7.2)
Pos	Name	x2	y2	u2'	v2'	L2	a2	b2	X2	Y2	Z2	x10	y10	y10	u10'	v10'	L10	a10	b10	X10	Y10	Z10	CCT	ChErr	Duv	ColPeak	ColPeakVal	Lambda2	ColDom	LumInt	LumEff	Purity	Radiometric	Ra	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	Mivis	Miuv	Binning	Brightness	Pass
63	2019-03-20T10:21:24	0.3527	0.3959	0.2002	0.5057	69.18	-13.88	20.62	38394.54	43100.74	27373.49	0.3588	0.3973	0.3973	0.2036	0.5072	69.27	-12.28	22.05	41986.63	46493.66	28552.24	4895	0.023	0.0178	550.45	647.13	267.78	565.4				156.927	87.4	85	91.1	95.7	81.9	84.8	90.2	91.3	79.4	44.1	83.2	81	75.8	85.9	97.1	78.2	1.5	3.1			
64	2019-03-20T10:21:54	0.3527	0.3959	0.2002	0.5057	69.18	-13.88	20.63	38304.65	42998.46	27301.15	0.3588	0.3973	0.3973	0.2036	0.5072	69.28	-12.28	22.07	41888.15	46383.06	28476.17	4893	0.023	0.0178	550.45	645.59	267.66	565.4				156.5163	87.4	85	91.1	95.7	81.9	84.8	90.2	91.3	79.3	44	83.2	81	75.8	85.9	97.1	78.2	1.5	3.1			
65	2019-03-20T10:22:24	0.3526	0.3959	0.2002	0.5057	69.17	-13.89	20.61	38407.87	43119.73	27395.83	0.3587	0.3972	0.3972	0.2035	0.5072	69.27	-12.29	22.04	42001.92	46514.87	28577	4896	0.023	0.0178	550.45	647.83	267.47	565.4				156.911	87.4	85	91.1	95.7	81.9	84.8	90.2	91.3	79.4	44.1	83.2	81	75.8	85.9	97.1	78.2	1.5	3.1			
66	2019-03-20T10:22:54	0.3527	0.396	0.2002	0.5058	69.19	-13.92	20.66	38553.23	43292.93	27472.99	0.3588	0.3974	0.3974	0.2035	0.5072	69.28	-12.32	22.09	42161.86	46700.71	28655.8	4895	0.023	0.0179	550.45	650.01	267.58	565.4				157.4547	87.4	84.9	91.1	95.7	81.9	84.7	90.2	91.3	79.3	43.8	83.1	80.9	75.8	85.8	97.1	78.1	1.5	3.1			
67	2019-03-20T10:23:24	0.3526	0.3958	0.2002	0.5057	69.17	-13.89	20.57	38436.79	43150.58	27437.16	0.3586	0.3972	0.3972	0.2035	0.5071	69.27	-12.29	22	42033.68	46550.16	28620.99	4898	0.023	0.0178	550.45	647.64	267.69	565.4				157.0326	87.4	85	91.1	95.7	81.9	84.8	90.2	91.3	79.4	44.1	83.2	81	75.9	85.9	97.1	78.2	1.5	3.1			
68	2019-03-20T10:23:54	0.3526	0.3958	0.2002	0.5057	69.17	-13.88	20.6	38298.16	42993.23	27322.11	0.3587	0.3972	0.3972	0.2035	0.5071	69.27	-12.29	22.03	41881.58	46379.07	28499.74	4896	0.023	0.0178	550.45	645.39	267.62	565.4				156.4241	87.4	85	91.1	95.7	81.9	84.8	90.2	91.3	79.4	44.1	83.2	81	75.9	85.9	97.1	78.2	1.5	3.1			
69	2019-03-20T10:24:24	0.3527	0.396	0.2002	0.5058	69.18	-13.89	20.65	38421.83	43135.23	27381.17	0.3588	0.3973	0.3973	0.2036	0.5072	69.28	-12.29	22.08	42017.31	46530.51	28560.76	4895	0.023	0.0178	550.45	647.3	267.58	565.4				156.8879	87.4	84.9	91.1	95.7	81.9	84.8	90.2	91.3	79.3	44	83.2	81	75.8	85.9	97.1	78.1	1.5	3.1			
70	2019-03-20T10:24:54	0.3528	0.396	0.2003	0.5058	69.18	-13.87	20.65	38275.38	42962.63	27266.47	0.3588	0.3973	0.3973	0.2036	0.5072	69.28	-12.27	22.09	41855.98	46344.32	28440.52	4893	0.023	0.0178	550.45	644.15	267.86	565.4				156.2555	87.4	85	91.1	95.7	81.9	84.8	90.2	91.3	79.4	44.2	83.2	81	75.9	85.9	97.1	78.2	1.5	3.1			
71	2019-03-20T10:25:24	0.3528	0.396	0.2003	0.5058	69.18	-13.85	20.66	38131.79	42795.32	27155.02	0.3589	0.3973	0.3973	0.2036	0.5072	69.28	-12.26	22.09	41698.1	46163.71	28324.41	4891	0.022	0.0178	550.45	642.45	267.27	565.5				155.663	87.5	85	91.1	95.7	82	84.8	90.2	91.3	79.4	44.2	83.3	81	75.9	85.9	97.1	78.2	1.5	3.1			
72	2019-03-20T10:25:54	0.3529	0.396	0.2003	0.5058	69.19	-13.85	20.7	38436.75	43136.57	27348.49	0.359	0.3974	0.3974	0.2037	0.5073	69.28	-12.25	22.13	42031.32	46529.34	28524.49	4889	0.022	0.0178	550.45	647.26	267.73	565.5				156.8171	87.4	85	91.1	95.7	82	84.8	90.2	91.3	79.4	44.2	83.2	81	75.9	85.9	97.1	78.2	1.5	3.1			
73	2019-03-20T10:26:24	0.3528	0.396	0.2003	0.5058	69.18	-13.86	20.67	38563.3	43281.83	27459.78	0.3589	0.3973	0.3973	0.2036	0.5072	69.28	-12.26	22.1	42169.73	46688.11	28641.28	4891	0.023	0.0178	548.69	649.6	267.41	565.5				157.3481	87.5	85	91.1	95.7	82	84.9	90.2	91.3	79.5	44.3	83.2	81	75.9	85.9	97.1	78.2	1.5	3.1			
74	2019-03-20T10:26:55	0.3526	0.3958	0.2002	0.5057	69.17	-13.87	20.58	38578.46	43305.03	27527.32	0.3587	0.3972	0.3972	0.2035	0.5071	69.27	-12.28	22.01	42188.69	46716.02	28715.1	4896	0.022	0.0178	550.45	649.91	266.24	565.4				157.2581	87.4	85	91.1	95.7	81.9	84.8	90.2	91.3	79.4	44	83.2	81	75.9	85.9	97.1	78.2	1.5	3.1			
75	2019-03-20T10:27:25	0.3525	0.3957	0.2002	0.5056	69.16	-13.89	20.53	38730.92	43483.43	27673.22	0.3585	0.3971	0.3971	0.2035	0.5071	69.26	-12.3	21.96	42356.13	46911.23	28869.2	4900	0.022	0.0178	550.45	652.48	267.1	565.4				158.0721	87.4	85	91.1	95.7	81.9	84.8	90.2	91.3	79.4	44.1	83.3	81	76	85.9	97.1	78.2	1.5	3.1			
76	2019-03-20T10:27:55	0.3525	0.3957	0.2002	0.5056	69.16	-13.87	20.54	38703.13	43442.42	27644.72	0.3586	0.3971	0.3971	0.2035	0.5071	69.26	-12.28	21.97	42324.28	46866.57	28838.4	4898	0.022	0.0178	550.45	651.15	267.69	565.4				157.966	87.5	85	91.2	95.7	82	84.9	90.3	91.3	79.5	44.3	83.3	81.1	76	86	97.1	78.2	1.5	3.1			
77	2019-03-20T10:28:25	0.3525	0.3957	0.2002	0.5056	69.16	-13.89	20.55	37926.57	42580.05	27090.48	0.3586	0.3971	0.3971	0.2035	0.5071	69.26	-12.3	21.98	41476.44	45935.88	28260.06	4900	0.023	0.0178	548.69	639.05	267.31	565.4				154.7561	87.4	85	91.1	95.7	81.9	84.8	90.2	91.3	79.4	44.1	83.2	81	75.9	85.9	97.1	78.2	1.5	3.1			
78	2019-03-20T10:28:55	0.3524	0.3956	0.2001	0.5056	69.16	-13.89	20.49	37729.2	42358.22	26981.03	0.3585	0.397	0.397	0.2035	0.507	69.26	-12.3	21.93	41260.78	45698.62	28147.43	4903	0.022	0.0178	550.45	635.32	267.44	565.3				153.9768	87.5	85	91.1	95.7	82	84.8	90.2	91.3	79.4	44.2	83.3	81	76	85.9	97.1	78.2	1.5	3.1			
79	2019-03-20T10:29:25	0.3522	0.3955	0.2001	0.5055	69.15	-13.9	20.42	37690.75	42318.57	26999.99	0.3583	0.3969	0.3969	0.2034	0.5069	69.25	-12.32	21.85	41219.56	45658.75	28169.84	4906	0.022	0.0178	550.45	634.63	267.29	565.3				153.8628	87.5	85	91.2	95.7	81.9	84.8	90.3	91.3	79.4	44.2	83.3	81	76	85.9	97	78.2	1.5	3.1			
80	2019-03-20T10:29:55	0.352	0.3953	0.2	0.5054	69.13	-13.91	20.34	37304.58	41888.58	26778.1	0.3581	0.3967	0.3967	0.2033	0.5068	69.23	-12.33	21.77	40798.18	45198.49	27941.06	4911	0.022	0.0178	548.69	628.14	267.26	565.2				152.3228	87.5	85	91.2	95.7	82	84.9	90.3	91.3	79.4	44.3	83.3	81.1	76.1	85.9	97	78.2	1.5	3.1			
81	2019-03-20T10:30:25	0.3518	0.3951	0.2	0.5053	69.12	-13.93	20.25	37138.63	41710.68	26718.91	0.3578	0.3965	0.3965	0.2032	0.5067	69.22	-12.36	21.68	40617.91	45010.08	27880.28	4918	0.022	0.0178	548.69	626.04	267.21	565.1				151.6528	87.5	85	91.2	95.7	82	84.9	90.3	91.3	79.4	44.3	83.4	81.1	76.1	85.9	97	78.2	1.5	3.1			
82	2019-03-20T10:30:55	0.352	0.3952	0.2	0.5053	69.12	-13.88	20.3	36757.96	41267.9	26405.71	0.358	0.3966	0.3966	0.2033	0.5068	69.23	-12.32	21.73	40199.58	44530.54	27551.97	4914	0.022	0.0178	548.69	618.74	266.96	565.2				150.0736	87.5	85.1	91.2	95.7	82	84.9	90.3	91.3	79.5	44.4	83.4	81.1	76.1	86	97	78.3	1.5	3.1			
83	2019-03-20T10:31:25	0.352	0.3952	0.2001	0.5053	69.12	-13.87	20.31	36935.25	41461.51	26520.91	0.3581	0.3966	0.3966	0.2034	0.5068	69.23	-12.3	21.74	40392.99	44739	27672.8	4911	0.022	0.0177	550.45	621.05	267.05	565.2				150.7716	87.5	85.1	91.2	95.7	82	84.9	90.3	91.3	79.5	44.4	83.4	81.1	76.1	86	97	78.3	1.5	3.1			
84	2019-03-20T10:31:55	0.352	0.3952	0.2001	0.5053	69.13	-13.88	20.31	36985.96	41522.68	26561.53	0.3581	0.3966	0.3966	0.2033	0.5068	69.23	-12.31	21.74	40448.81	44804.98	27715.64	4911	0.022	0.0178	548.69	621.89	267.3	565.2				151.0108	87.5	85.1	91.2	95.7	82	84.9	90.3	91.3	79.5	44.4	83.4	81.1	76.1	86	97	78.3	1.5	3.1			
85	2019-03-20T10:32:25	0.3522	0.3953	0.2001	0.5054	69.14	-13.88	20.37	37078.43	41623.68	26586.03	0.3582	0.3968	0.3968	0.2034	0.5069	69.24	-12.31	21.81	40548.71	44911.96	27737.9	4908	0.022	0.0178	548.69	623.99	267.37	565.3				151.3323	87.5	85.1	91.2	95.7	82	84.9	90.3	91.3	79.5	44.5	83.4	81.1	76.1	86	97	78.3	1.5	3.1			
86	2019-03-20T10:32:55	0.3521	0.3954	0.2001	0.5054	69.14	-13.89	20.38	37258.32	41829.73	26714.38	0.3582	0.3968	0.3968	0.2034	0.5069	69.24	-12.31	21.81	40746.57	45133.34	27872.68	4908	0.022	0.0178	548.69	627.27	267.1	565.3				152.0378	87.5	85	91.2	95.7	82	84.9	90.3	91.3	79.5	44.3	83.3	81.1	76.1	86	97	78.2	1.5	3.1			
87	2019-03-20T10:33:25	0.3522	0.3954	0.2001	0.5055	69.14	-13.9	20.4	37590.43	42207.57	26941.01	0.3582	0.3968	0.3968	0.2034	0.5069	69.24	-12.33	21.84	41109.63	45540.8	28107.04	4908	0.022	0.0178	548.69	632.77	267.34	565.3				153.4283	87.5	85	91.2	95.7	82	84.9	90.3	91.3	79.5	44.3	83.3	81.1	76.1	85.9	97	78.2	1.5	3.1			
88	2019-03-20T10:33:55	0.3522	0.3953	0.2001	0.5054	69.13	-13.87	20.37	37521.86	42119.2	26903.33	0.3582	0.3967	0.3967	0.2034	0.5069	69.24	-12.3	21.81	41033.43	45446.54	28068.65	4908	0.022	0.0178	548.69	631.27	267.35	565.3				153.1347	87.5	85.1	91.2	95.7	82	84.9	90.3	91.3	79.5	44.5	83.4	81.1	76.1	86	97	78.3	1.5	3.1			
89	2019-03-20T10:34:25	0.352	0.3953	0.2	0.5054	69.14	-13.93	20.35	37865.41	42526.29	27178.64	0.3581	0.3968	0.3968	0.2033	0.5069	69.24	-12.36	21.78	41411.53	45887.1	28356.43	4912	0.022	0.0178	548.69	637.17	267.15	565.2				154.567	87.5	85	91.2	95.7	81.9	84.9	90.3	91.3	79.5	44.4	83.3	81	76	85.9	97	78.2	1.5	3.1			
90	2019-03-20T10:34:55	0.352	0.3952	0.2	0.5053	69.13	-13.9	20.3	37378.22	41968.85	26852.11	0.358	0.3966	0.3966	0.2033	0.5068	69.23	-12.33	21.74	40878.05	45287.01	28017.27	4914	0.022	0.0178	548.69	629.35	267.09	565.2				152.5809	87.5	85	91.2	95.7	82	84.9	90.3	91.3	79.5	44.5	83.4	81.1	76.1	86	97	78.2	1.5	3.1			
91	2019-03-20T10:35:25	0.352	0.3954	0.2	0.5054	69.14	-13.92	20.36	36811.88	41341.27	26412.6	0.3581	0.3968	0.3968	0.2033	0.5069	69.24	-12.35	21.8	40259.72	44607.94	27558.28	4911	0.022	0.0178	548.69	619.53	267.05	565.2				150.198	87.4	85	91.2	95.7	81.9	84.8	90.3	91.3	79.4	44.3	83.3	81	76.1	85.9	97	78.2	1.5	3.1			
92	2019-03-20T10:35:55	0.3521	0.3953	0.2001	0.5054	69.13	-13.89	20.35	36885.08	41410.48	26462.18	0.3581	0.3967	0.3967	0.2034	0.5069	69.24	-12.31	21.79	40338.12	44682.18	27609.25	4909	0.022	0.0178	550.45	620.1	267.15	565.2				150.5171	87.5	85	91.2	95.7	82	84.9	90.3	91.3	79.5	44.4	83.4	81.1	76.1	86	97	78.2	1.5	3.1			
93	2019-03-20T10:36:25	0.3521	0.3954	0.2	0.5054	69.14	-13.92	20.37	36452.37	40935.48	26150.21	0.3581	0.3968	0.3968	0.2033	0.5069	69.24	-12.34	21.8	39866.3	44169.09	27284.43	4911	0.022	0.0178	548.69	613.64	266.92	565.2				148.7672	87.5	85	91.1	95.7	81.9	84.8	90.3	91.3	79.5	44.3	83.3	81	76	85.9	97	78.2	1.5	3.1			
94	2019-03-20T10:36:55	0.3518	0.3952	0.1999	0.5053	69.13	-13.95	20.29	36513.4	41015.47	26250.89	0.3579	0.3966	0.3966	0.2032	0.5068	69.23	-12.38	21.72	39934.54	44259.67	27390.79	4917	0.023	0.0178	548.69	614.71	267.26	565.1				149.0484	87.4	84.9	91.1	95.6	81.9	84.8	90.3	91.3	79.4	44.2	83.3	81	76.1	85.9	97	78.1	1.5	3.1			
95	2019-03-20T10:37:25	0.3516	0.395	0.1999	0.5052	69.11	-13.96	20.19	36204.25	40673.56	26091.31	0.3576	0.3964	0.3964	0.2031	0.5067	69.22	-12.4	21.62	39597.4	43894.5	27227.1	4923	0.022	0.0178	548.69	609.01	267.23	565.1				147.8516	87.5	85	91.2	95.6	81.9	84.9	90.3	91.3	79.5	44.4	83.4	81	76.1	85.9	97	78.2	1.5	3.1			
96	2019-03-20T10:37:55	0.3516	0.3949	0.1999	0.5052	69.11	-13.95	20.16	36268.43	40741.13	26148.91	0.3576	0.3964	0.3964	0.2031	0.5066	69.21	-12.39	21.6	39666.98	43968.72	27286.93	4923	0.022	0.0178	548.69	610.6	266.99	565.1				148.0817	87.5	85	91.2	95.6	81.9	84.9	90.3	91.3	79.5	44.4	83.4	81	76.1	85.9	97	78.2	1.5	3.1			
97	2019-03-20T10:38:25	0.3518	0.3949	0.2	0.5052	69.11	-13.89	20.19	36198.79	40642.84	26067.97	0.3578	0.3964	0.3964	0.2033	0.5067	69.21	-12.33	21.63	39588.41	43860.59	27202.66	4919	0.022	0.0177	548.69	608.68	267.29	565.1				147.7999	87.5	85.1	91.2	95.7	82	84.9	90.4	91.3	79.6	44.7	83.5	81.1	76.2	86	97	78.3	1.5	3.1			
98	2019-03-20T10:38:55	0.3519	0.395	0.2001	0.5053	69.11	-13.86	20.25	36091.44	40510.11	25946.27	0.358	0.3965	0.3965	0.2033	0.5067	69.22	-12.3	21.69	39469.17	43715.3	27074.05	4914	0.022	0.0177	548.69	606.9	266.99	565.2				147.3052	87.6	85.1	91.2	95.7	82	85	90.4	91.3	79.7	44.9	83.5	81.2	76.2	86	97	78.3	1.5	3.2			
99	2019-03-20T10:39:25	0.3519	0.3951	0.2	0.5053	69.12	-13.92	20.27	36323.41	40791.81	26118.69	0.3579	0.3966	0.3966	0.2033	0.5068	69.22	-12.36	21.7	39725.41	44019.21	27254.05	4917	0.022	0.0178	548.69	611.12	266.95	565.2				148.3429	87.5	85	91.2	95.6	82	84.9	90.3	91.3	79.6	44.6	83.4	81.1	76.1	86	97	78.2	1.5	3.1			
100	2019-03-20T10:39:55	0.3518	0.3951	0.2	0.5053	69.12	-13.92	20.26	36253.57	40713.75	26074.43	0.3579	0.3966	0.3966	0.2033	0.5067	69.22	-12.36	21.69	39649.07	43934.95	27207.78	4917	0.022	0.0178	548.69	609.65	267.23	565.2				148.0281	87.5	85	91.2	95.7	82	84.9	90.3	91.3	79.6	44.6	83.4	81.1	76.2	85.9	97	78.2	1.5	3.1			
101	2019-03-20T10:40:25	0.352	0.3954	0.2	0.5054	69.14	-13.93	20.36	36248.05	40710.17	26011.29	0.3581	0.3968	0.3968	0.2033	0.5069	69.24	-12.36	21.8	39642.44	43927.18	27138.74	4911	0.022	0.0178	550.45	609.44	267.1	565.2				147.9143	87.5	85	91.2	95.6	81.9	84.9	90.3	91.3	79.5	44.6	83.4	81	76.1	85.9	97	78.2	1.5	3.1			
102	2019-03-20T10:40:56	0.3523	0.3956	0.2001	0.5055	69.15	-13.91	20.46	35896.7	40308.81	25697.32	0.3583	0.397	0.397	0.2034	0.507	69.25	-12.34	21.9	39256.19	43491.32	26806.07	4906	0.023	0.0178	548.69	603.75	266.79	565.3				146.4071	87.5	85	91.2	95.7	81.9	84.9	90.3	91.3	79.6	44.6	83.4	81.1	76.1	85.9	97	78.2	1.5	3.2			
103	2019-03-20T10:41:26	0.352	0.3953	0.2	0.5054	69.13	-13.92	20.33	35097.64	39415.12	25200.68	0.358	0.3967	0.3967	0.2033	0.5068	69.23	-12.35	21.77	38384.07	42530.59	26293.47	4914	0.022	0.0178	548.69	590.15	267.2	565.2				143.2875	87.5	85	91.2	95.7	82	84.9	90.3	91.3	79.6	44.7	83.4	81.1	76.1	85.9	97	78.2	1.5	3.1			
104	2019-03-20T10:41:56	0.3517	0.3952	0.1999	0.5053	69.13	-13.98	20.26	34190.94	38415.91	24600.81	0.3578	0.3966	0.3966	0.2032	0.5068	69.23	-12.41	21.7	37395.06	41455.81	25669.29	4921	0.023	0.0179	548.69	575.08	267.02	565.1				139.5769	87.4	84.9	91.1	95.6	81.9	84.8	90.3	91.3	79.5	44.5	83.3	81	76.1	85.9	97	78.1	1.5	3.1			
105	2019-03-20T10:42:26	0.3515	0.3951	0.1998	0.5052	69.12	-14.01	20.2	33124.85	37229.26	23876.45	0.3576	0.3965	0.3965	0.2031	0.5067	69.22	-12.45	21.64	36230.34	40177.93	24914.47	4927	0.023	0.0179	548.69	557.58	266.82	565				135.2791	87.4	84.9	91.1	95.6	81.9	84.8	90.3	91.3	79.5	44.5	83.3	81	76.1	85.9	97	78.1	1.5	3.1			
106	2019-03-20T10:42:56	0.3517	0.3952	0.1998	0.5053	69.12	-13.99	20.24	33939.78	38138.06	24437.2	0.3577	0.3966	0.3966	0.2031	0.5067	69.23	-12.43	21.68	37120.35	41157.66	25497.67	4923	0.023	0.0179	548.69	570.52	267.13	565.1				138.5959	87.4	84.9	91.1	95.6	81.9	84.8	90.3	91.3	79.5	44.5	83.4	81	76.1	85.9	97	78.1	1.5	3.1			
107	2019-03-20T10:43:26	0.352	0.3954	0.2	0.5054	69.14	-13.95	20.36	35710.05	40111.54	25627.27	0.3581	0.3968	0.3968	0.2033	0.5069	69.24	-12.38	21.8	39053.89	43281.84	26735.86	4914	0.023	0.0179	548.69	600.76	266.96	565.2				145.761	87.5	85	91.1	95.6	81.9	84.8	90.3	91.3	79.6	44.7	83.3	81	76.1	85.9	97	78.2	1.5	3.1			
108	2019-03-20T10:43:56	0.3519	0.3952	0.2	0.5053	69.13	-13.93	20.29	36204.01	40660.08	26021.71	0.3579	0.3967	0.3967	0.2033	0.5068	69.23	-12.37	21.73	39593.23	43876.83	27147.88	4915	0.022	0.0178	548.69	607.93	267.09	565.2				147.8025	87.5	85	91.2	95.6	82	84.9	90.3	91.3	79.6	44.9	83.4	81.1	76.1	86	97	78.2	1.5	3.1			
109	2019-03-20T10:44:26	0.3517	0.3951	0.1999	0.5053	69.12	-13.94	20.23	35442.51	39809.5	25511.26	0.3578	0.3965	0.3965	0.2032	0.5067	69.22	-12.38	21.67	38762.22	42960.91	26618.99	4919	0.022	0.0178	548.69	595.73	267.67	565.1				144.7697	87.5	85	91.2	95.6	81.9	84.9	90.3	91.3	79.6	44.7	83.4	81.1	76.2	85.9	97	78.2	1.5	3.1			
110	2019-03-20T10:44:56	0.3516	0.3951	0.1998	0.5052	69.12	-14	20.22	35242.62	39607	25390.61	0.3576	0.3966	0.3966	0.2031	0.5067	69.23	-12.45	21.66	38545.08	42744.38	26490.81	4924	0.023	0.0179	548.69	592.85	266.97	565				143.8899	87.4	84.9	91.1	95.6	81.9	84.8	90.3	91.3	79.6	44.6	83.4	81	76.1	85.9	97	78.1	1.5	3.1			
111	2019-03-20T10:45:26	0.3514	0.3949	0.1998	0.5051	69.11	-13.99	20.13	35098.61	39442.13	25336.15	0.3574	0.3964	0.3964	0.203	0.5066	69.21	-12.44	21.57	38388.13	42568.82	26438.09	4929	0.023	0.0179	548.69	590.94	266.9	565				143.3846	87.5	85	91.2	95.6	81.9	84.9	90.3	91.3	79.6	44.7	83.4	81	76.1	85.9	97	78.2	1.5	3.1			
112	2019-03-20T10:45:56	0.3513	0.3947	0.1998	0.505	69.09	-13.97	20.04	35414.83	39791.43	25613.13	0.3573	0.3962	0.3962	0.203	0.5065	69.2	-12.43	21.48	38733.68	42949.02	26729.4	4933	0.022	0.0178	550.45	595.53	267.16	565				144.7453	87.5	85	91.2	95.6	81.9	84.9	90.3	91.3	79.7	45	83.5	81.1	76.2	86	97	78.3	1.5	3.1			
113	2019-03-20T10:46:26	0.3511	0.3946	0.1997	0.505	69.08	-13.99	20	35235.76	39597.71	25510.79	0.3572	0.3961	0.3961	0.203	0.5065	69.19	-12.45	21.44	38538.56	42741.79	26621.97	4936	0.022	0.0178	548.69	592.53	267.27	564.9				144.0459	87.5	85	91.2	95.6	81.9	84.9	90.3	91.3	79.7	44.9	83.5	81.1	76.2	85.9	97	78.2	1.5	3.1			
114	2019-03-20T10:46:56	0.3511	0.3947	0.1996	0.505	69.09	-14.04	20	35128.13	39493.29	25441.05	0.3571	0.3962	0.3962	0.2029	0.5065	69.2	-12.5	21.44	38423.42	42628.8	26551.84	4939	0.023	0.0179	548.69	591.39	266.95	564.9				143.6534	87.4	84.9	91.1	95.6	81.9	84.8	90.3	91.3	79.6	44.7	83.4	81	76.1	85.9	97	78.1	1.5	3.1			
115	2019-03-20T10:47:26	0.3508	0.3944	0.1995	0.5048	69.07	-14.05	19.87	34486.37	38775.65	25056.36	0.3568	0.3959	0.3959	0.2028	0.5063	69.18	-12.52	21.31	37722.37	41858.91	26152.96	4946	0.023	0.0179	546.92	580.57	267.22	564.8				141.0272	87.5	84.9	91.2	95.6	81.9	84.9	90.3	91.3	79.6	44.7	83.4	81	76.2	85.9	97	78.2	1.5	3.1			
116	2019-03-20T10:47:56	0.3526	0.3955	0.2003	0.5055	69.14	-13.77	20.48	32291.23	36215.97	23072.86	0.3586	0.3969	0.3969	0.2036	0.507	69.25	-12.2	21.92	35307.62	39072.58	24070.47	4895	0.022	0.0177	548.69	541.79	267.85	565.4				131.8967	87.6	85.2	91.2	95.7	82.1	85	90.4	91.4	79.9	45.7	83.5	81.3	76.3	86.1	97.1	78.5	1.5	3.1			
117	2019-03-20T10:48:26	0.3507	0.3943	0.1995	0.5048	69.06	-14.05	19.83	33483.17	37647.51	24349.13	0.3567	0.3958	0.3958	0.2028	0.5063	69.17	-12.52	21.27	36624.78	40643.13	25414.81	4948	0.023	0.0179	550.45	563.3	267.26	564.7				136.9876	87.5	84.9	91.2	95.6	81.9	84.9	90.3	91.3	79.6	44.9	83.5	81	76.2	85.9	96.9	78.2	1.5	3.1			
118	2019-03-20T10:48:56	0.3508	0.3943	0.1996	0.5048	69.06	-14.03	19.85	33486.05	37643.49	24334.39	0.3568	0.3958	0.3958	0.2028	0.5063	69.17	-12.5	21.3	36626.61	40638.2	25397.96	4946	0.022	0.0178	546.92	563.8	267.14	564.8				136.9404	87.5	85	91.2	95.6	81.9	84.9	90.4	91.3	79.7	45	83.5	81	76.2	85.9	96.9	78.2	1.5	3.1			
119	2019-03-20T10:49:26	0.3508	0.3944	0.1996	0.5048	69.07	-14.05	19.88	33397.15	37549.58	24257.27	0.3568	0.3959	0.3959	0.2028	0.5063	69.18	-12.51	21.32	36530.44	40535.48	25318.74	4945	0.023	0.0179	548.69	562.32	267	564.8				136.5714	87.5	84.9	91.2	95.6	81.9	84.9	90.3	91.3	79.7	44.9	83.5	81	76.2	85.9	96.9	78.2	1.5	3.1			
120	2019-03-20T10:49:56	0.3508	0.3944	0.1995	0.5048	69.07	-14.05	19.87	33135.74	37256.98	24073.04	0.3568	0.3959	0.3959	0.2028	0.5063	69.18	-12.52	21.32	36244.22	40219.83	25125.2	4946	0.023	0.0179	548.69	557.92	267	564.8				135.5136	87.5	84.9	91.2	95.6	81.9	84.9	90.3	91.3	79.7	44.9	83.5	81	76.2	85.9	96.9	78.2	1.5	3.1			
121	2019-03-20T10:50:26	0.3507	0.3945	0.1995	0.5049	69.07	-14.1	19.89	33904.31	38135.22	24632.95	0.3567	0.396	0.396	0.2027	0.5064	69.18	-12.56	21.33	37085.94	41168.3	25708.39	4948	0.023	0.0179	548.69	571.29	266.82	564.7				138.5992	87.4	84.9	91.1	95.6	81.9	84.8	90.3	91.3	79.7	44.9	83.4	81	76.2	85.9	97	78.2	1.5	3.1			
122	2019-03-20T10:50:56	0.351	0.3946	0.1996	0.5049	69.08	-14.02	19.97	34632.54	38929.99	25096.73	0.357	0.3961	0.3961	0.2029	0.5064	69.19	-12.49	21.42	37879.7	42022.43	26190.8	4939	0.023	0.0179	548.69	582.57	267.11	564.9				141.5971	87.5	85	91.2	95.6	81.9	84.9	90.3	91.3	79.7	45	83.5	81	76.2	85.9	97	78.2	1.5	3.1			
123	2019-03-20T10:51:26	0.3509	0.3945	0.1996	0.5049	69.08	-14.04	19.94	34691.04	39000.9	25162.04	0.3569	0.396	0.396	0.2028	0.5064	69.19	-12.51	21.38	37944.02	42100.91	26259.71	4943	0.023	0.0179	546.92	583.08	267.19	564.8				141.8691	87.5	85	91.2	95.6	81.9	84.9	90.3	91.3	79.8	45.2	83.5	81	76.2	85.9	97	78.2	1.5	3.1			
124	2019-03-20T10:51:56	0.3509	0.3946	0.1996	0.5049	69.08	-14.06	19.94	34375.39	38653.73	24934.42	0.3569	0.3961	0.3961	0.2028	0.5064	69.19	-12.53	21.39	37599.57	41725.63	26021.23	4943	0.023	0.0179	548.69	578.41	267.08	564.8				140.5824	87.5	84.9	91.2	95.6	81.9	84.9	90.3	91.3	79.7	45	83.4	81	76.2	85.9	97	78.2	1.5	3.1			
125	2019-03-20T10:52:26	0.3508	0.3945	0.1995	0.5049	69.08	-14.09	19.9	34217.45	38483.85	24848.67	0.3568	0.396	0.396	0.2028	0.5064	69.19	-12.55	21.35	37427.68	41544.46	25932.66	4948	0.023	0.0179	548.69	576.12	266.8	564.7				139.9412	87.5	84.9	91.2	95.6	81.9	84.9	90.3	91.3	79.7	45	83.4	81	76.2	85.9	97	78.2	1.5	3.1			
