;GL_SpectroSoft	3.1.07
;SPX	6.4.2(0.7.2)
Pos	Name	x2	y2	u2'	v2'	L2	a2	b2	X2	Y2	Z2	x10	y10	y10	u10'	v10'	L10	a10	b10	X10	Y10	Z10	CCT	ChErr	Duv	ColPeak	ColPeakVal	Lambda2	ColDom	LumInt	LumEff	Purity	Radiometric	Ra	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	Mivis	Miuv	Binning	Brightness	Pass
125	2019-04-01T11:25:44	0.3588	0.3981	0.2033	0.5075	69.33	-12.53	22.3	29355.26	32572.02	19893.45	0.3648	0.3992	0.3992	0.2067	0.5089	69.41	-10.9	23.68	32050.83	35075.83	20731.25	4727	0.021	0.0166	550.45	485.43	271.17	567.6				120.13	88.5	86.3	91.7	96.2	83.4	86	90.8	92	81.4	50.2	84.2	82.5	76.9	87.1	97.5	80.1	1.5	3.1			
126	2019-04-01T11:26:14	0.3606	0.3987	0.2042	0.508	69.37	-12.11	22.78	29357.01	32456.07	19598.69	0.3666	0.3998	0.3998	0.2076	0.5093	69.45	-10.47	24.15	32037.82	34934.15	20417.95	4677	0.021	0.0162	550.45	482.05	272.78	568.2				120.2808	88.7	86.7	91.9	96.3	83.7	86.3	91	92.1	81.8	51.5	84.6	82.9	77.2	87.5	97.6	80.6	1.5	3.1			
127	2019-04-01T11:26:44	0.3625	0.3992	0.2052	0.5085	69.41	-11.65	23.27	29478.18	32464.27	19378.63	0.3685	0.4002	0.4002	0.2086	0.5098	69.49	-10.02	24.62	32153.86	34925.64	20184.54	4627	0.02	0.0158	550.45	482	274.23	568.7				120.9385	89.1	87.3	92.2	96.5	84.3	86.8	91.3	92.3	82.4	53.3	85	83.6	77.6	87.9	97.7	81.3	1.5	3.1			
128	2019-04-01T11:27:14	0.3632	0.3994	0.2056	0.5087	69.43	-11.47	23.47	29420.23	32351.1	19220.88	0.3692	0.4004	0.4004	0.209	0.51	69.5	-9.84	24.81	32084.39	34796.85	20017.73	4607	0.02	0.0157	550.45	480.17	274.88	569				120.7302	89.2	87.5	92.2	96.5	84.5	86.9	91.4	92.4	82.6	53.8	85.1	83.8	77.7	88.1	97.7	81.5	1.5	3.1			
129	2019-04-01T11:27:44	0.3632	0.3994	0.2056	0.5087	69.43	-11.46	23.45	29247.89	32158.96	19116.11	0.3692	0.4004	0.4004	0.209	0.51	69.5	-9.83	24.79	31896.15	34590.97	19908.75	4608	0.02	0.0157	550.45	476.81	274.75	569				120.0302	89.3	87.5	92.3	96.5	84.5	86.9	91.4	92.4	82.6	53.9	85.1	83.8	77.8	88.1	97.7	81.5	1.5	3.1			
130	2019-04-01T11:28:14	0.3632	0.3993	0.2056	0.5086	69.42	-11.44	23.41	29000.06	31880.14	18966.07	0.3692	0.4003	0.4003	0.209	0.5099	69.49	-9.81	24.75	31626.08	34291.6	19755	4608	0.02	0.0156	550.45	472.56	274.79	569				118.9876	89.3	87.5	92.3	96.5	84.5	86.9	91.4	92.4	82.6	53.9	85.2	83.8	77.8	88.1	97.7	81.5	1.5	3.1			
131	2019-04-01T11:28:44	0.3633	0.3993	0.2057	0.5087	69.42	-11.43	23.43	28687.14	31532.77	18751.91	0.3692	0.4003	0.4003	0.209	0.5099	69.49	-9.8	24.77	31284.16	33917.88	19531.59	4606	0.02	0.0156	550.45	467.75	274.97	569				117.7126	89.3	87.5	92.3	96.5	84.5	87	91.4	92.4	82.6	54	85.2	83.8	77.9	88.2	97.7	81.6	1.5	3.1			
132	2019-04-01T11:29:14	0.3631	0.3992	0.2056	0.5086	69.41	-11.45	23.37	28623.29	31468.46	18736.8	0.3691	0.4002	0.4002	0.209	0.5099	69.48	-9.82	24.72	31215.29	33850.27	19516.13	4610	0.02	0.0156	550.45	466.27	274.97	569				117.4273	89.3	87.5	92.3	96.5	84.5	87	91.4	92.4	82.6	53.9	85.2	83.8	77.9	88.1	97.7	81.5	1.5	3.1			
133	2019-04-01T11:29:44	0.363	0.3992	0.2055	0.5086	69.41	-11.48	23.34	28558.26	31406.4	18715	0.3689	0.4002	0.4002	0.2089	0.5098	69.48	-9.86	24.69	31145.62	33785	19493.57	4614	0.02	0.0157	550.45	465.47	274.75	568.9				117.1183	89.2	87.5	92.3	96.5	84.5	86.9	91.4	92.3	82.6	53.8	85.2	83.8	77.8	88.1	97.7	81.5	1.5	3.1			
134	2019-04-01T11:30:14	0.3628	0.3991	0.2055	0.5085	69.41	-11.51	23.3	28700.7	31570.45	18828.9	0.3688	0.4001	0.4001	0.2088	0.5098	69.48	-9.88	24.65	31302.21	33962.25	19614.06	4616	0.02	0.0157	550.45	467.9	274.51	568.9				117.68	89.2	87.4	92.3	96.5	84.4	86.9	91.4	92.3	82.6	53.7	85.1	83.7	77.8	88.1	97.7	81.5	1.5	3.1			
135	2019-04-01T11:30:44	0.3629	0.3991	0.2055	0.5085	69.4	-11.47	23.31	28445.69	31278.98	18650.31	0.3689	0.4001	0.4001	0.2089	0.5098	69.48	-9.84	24.66	31022.88	33648.65	19427.29	4614	0.02	0.0156	550.45	463.16	274.99	568.9				116.6459	89.2	87.5	92.3	96.5	84.5	86.9	91.4	92.3	82.6	53.8	85.2	83.8	77.9	88.1	97.7	81.5	1.5	3.1			
136	2019-04-01T11:31:14	0.3629	0.3991	0.2055	0.5085	69.4	-11.47	23.31	28550.08	31393.37	18720.83	0.3689	0.4001	0.4001	0.2089	0.5098	69.48	-9.85	24.65	31136.43	33772.09	19500.6	4614	0.02	0.0156	550.45	465.3	274.71	568.9				117.0745	89.3	87.5	92.3	96.5	84.5	87	91.4	92.3	82.6	53.9	85.2	83.8	77.9	88.1	97.7	81.5	1.5	3.1			
137	2019-04-01T11:31:45	0.3628	0.3991	0.2055	0.5085	69.4	-11.5	23.28	28897.23	31784.7	18966.04	0.3688	0.4001	0.4001	0.2088	0.5098	69.48	-9.88	24.63	31516.07	34194.02	19755.75	4618	0.02	0.0157	550.45	471.13	274.63	568.9				118.4545	89.2	87.5	92.3	96.5	84.5	86.9	91.4	92.3	82.6	53.8	85.2	83.8	77.9	88.1	97.7	81.5	1.5	3.1			
138	2019-04-01T11:32:15	0.3631	0.3992	0.2056	0.5086	69.41	-11.46	23.38	29196.04	32102.49	19112.23	0.369	0.4002	0.4002	0.2089	0.5099	69.49	-9.84	24.72	31840.86	34533.14	19907.88	4610	0.02	0.0156	550.45	475.42	274.8	568.9				119.6487	89.2	87.5	92.3	96.5	84.5	86.9	91.4	92.3	82.6	53.7	85.2	83.8	77.9	88.1	97.7	81.5	1.5	3.1			
139	2019-04-01T11:32:45	0.363	0.3992	0.2055	0.5086	69.41	-11.47	23.35	29214.82	32126.21	19140.08	0.3689	0.4002	0.4002	0.2089	0.5098	69.48	-9.85	24.69	31861.63	34559.69	19936.91	4614	0.02	0.0156	550.45	476.18	274.67	568.9				119.7336	89.3	87.5	92.3	96.5	84.5	87	91.4	92.3	82.6	53.8	85.2	83.8	77.9	88.1	97.7	81.5	1.5	3.1			
140	2019-04-01T11:33:15	0.3631	0.3992	0.2056	0.5086	69.41	-11.47	23.37	29380.47	32306.3	19238.39	0.369	0.4002	0.4002	0.2089	0.5099	69.49	-9.84	24.71	32042.16	34752.6	20038.98	4612	0.02	0.0156	550.45	478.26	274.73	568.9				120.3886	89.3	87.5	92.3	96.5	84.5	87	91.4	92.3	82.6	53.8	85.2	83.8	77.9	88.1	97.7	81.5	1.5	3.1			
141	2019-04-01T11:33:45	0.363	0.3991	0.2055	0.5085	69.41	-11.47	23.33	29513.89	32453.31	19342.99	0.3689	0.4001	0.4001	0.2089	0.5098	69.48	-9.84	24.68	32187.76	34911.99	20147.98	4614	0.02	0.0156	550.45	480.49	274.61	568.9				120.931	89.3	87.5	92.3	96.5	84.5	87	91.5	92.3	82.6	53.8	85.2	83.8	77.9	88.1	97.7	81.5	1.5	3.1			
142	2019-04-01T11:34:15	0.3629	0.3991	0.2055	0.5085	69.4	-11.48	23.3	29338.19	32264.46	19245.74	0.3688	0.4001	0.4001	0.2089	0.5098	69.48	-9.86	24.64	31997.03	34709.68	20047.72	4616	0.02	0.0156	550.45	477.68	274.53	568.9				120.2118	89.2	87.5	92.3	96.5	84.5	86.9	91.4	92.3	82.6	53.7	85.2	83.8	77.9	88.1	97.7	81.5	1.5	3.1			
143	2019-04-01T11:34:45	0.3629	0.399	0.2055	0.5085	69.4	-11.48	23.29	29005.9	31897.16	19030.74	0.3688	0.4001	0.4001	0.2089	0.5098	69.47	-9.85	24.63	31634.84	34314.61	19825.28	4616	0.02	0.0156	550.45	471.67	274.65	568.9				118.8178	89.2	87.5	92.3	96.5	84.5	86.9	91.4	92.3	82.6	53.7	85.2	83.8	77.9	88.1	97.7	81.5	1.5	3.1			
144	2019-04-01T11:35:15	0.3628	0.399	0.2055	0.5085	69.4	-11.48	23.28	28989.81	31881.04	19026.31	0.3688	0.4	0.4	0.2089	0.5098	69.47	-9.86	24.62	31617.46	34297.74	19820.63	4616	0.02	0.0156	550.45	472.07	274.85	568.9				118.7804	89.2	87.4	92.3	96.4	84.5	86.9	91.4	92.3	82.5	53.7	85.2	83.8	77.9	88.1	97.7	81.4	1.5	3.1			
145	2019-04-01T11:35:45	0.3629	0.399	0.2055	0.5085	69.4	-11.47	23.29	28363.19	31187.72	18607.82	0.3688	0.4001	0.4001	0.2089	0.5098	69.47	-9.85	24.63	30932.91	33551.59	19382.45	4616	0.02	0.0156	550.45	461.34	274.8	568.9				116.1848	89.3	87.5	92.3	96.5	84.5	87	91.5	92.3	82.6	53.8	85.2	83.8	77.9	88.1	97.7	81.5	1.5	3.1			
146	2019-04-01T11:36:15	0.3627	0.3989	0.2055	0.5084	69.39	-11.49	23.22	28279.48	31101.12	18586.08	0.3686	0.3999	0.3999	0.2088	0.5097	69.46	-9.87	24.56	30843.27	33460.48	19363.23	4620	0.02	0.0156	548.69	459.96	274.74	568.9				115.8776	89.2	87.5	92.3	96.4	84.5	86.9	91.5	92.3	82.5	53.7	85.3	83.8	77.9	88.1	97.7	81.5	1.5	3.1			
147	2019-04-01T11:36:45	0.3626	0.3989	0.2054	0.5084	69.39	-11.51	23.21	28185.67	31004.1	18532.51	0.3686	0.3999	0.3999	0.2088	0.5097	69.46	-9.89	24.55	30741.46	33356.95	19307.57	4622	0.02	0.0157	550.45	458.86	274.62	568.8				115.4731	89.2	87.4	92.3	96.4	84.5	86.9	91.5	92.3	82.6	53.7	85.2	83.8	77.9	88.1	97.7	81.4	1.5	3.1			
148	2019-04-01T11:37:15	0.3626	0.3989	0.2054	0.5084	69.39	-11.52	23.2	28262.94	31091.33	18586.21	0.3686	0.3999	0.3999	0.2088	0.5097	69.46	-9.9	24.55	30826.29	33450.38	19363.38	4622	0.02	0.0157	550.45	460.12	274.64	568.8				115.771	89.2	87.4	92.3	96.4	84.4	86.9	91.4	92.3	82.5	53.5	85.2	83.8	77.9	88.1	97.7	81.4	1.5	3.1			
149	2019-04-01T11:37:45	0.3627	0.399	0.2054	0.5084	69.39	-11.5	23.23	28296.95	31124.26	18593.72	0.3687	0.4	0.4	0.2088	0.5097	69.47	-9.88	24.58	30862.15	33485.45	19368.93	4620	0.02	0.0156	548.69	460.01	274.51	568.9				115.9029	89.2	87.4	92.3	96.4	84.4	86.9	91.5	92.3	82.5	53.6	85.2	83.8	77.9	88.1	97.7	81.4	1.5	3.1			
150	2019-04-01T11:38:15	0.3627	0.399	0.2054	0.5084	69.4	-11.51	23.24	28366.91	31203.39	18638.86	0.3686	0.4	0.4	0.2088	0.5097	69.47	-9.89	24.58	30938.87	33570.49	19416.51	4620	0.02	0.0157	550.45	461.04	274.5	568.9				116.1614	89.2	87.4	92.3	96.4	84.4	86.9	91.5	92.3	82.5	53.6	85.2	83.8	77.9	88.1	97.7	81.4	1.5	3.1			
151	2019-04-01T11:38:45	0.3629	0.3992	0.2055	0.5085	69.41	-11.5	23.32	28424.45	31264.65	18638.22	0.3688	0.4002	0.4002	0.2089	0.5098	69.48	-9.87	24.67	31001.24	33633.49	19414.78	4616	0.02	0.0157	550.45	462.23	274.71	568.9				116.3884	89.2	87.4	92.3	96.4	84.4	86.9	91.4	92.3	82.5	53.5	85.2	83.8	77.9	88.1	97.7	81.4	1.5	3.1			
152	2019-04-01T11:39:15	0.3627	0.3989	0.2055	0.5084	69.39	-11.49	23.23	28356.17	31186.18	18632.57	0.3687	0.4	0.4	0.2088	0.5097	69.47	-9.87	24.57	30926.68	33551.91	19410.31	4620	0.02	0.0156	550.45	461.23	274.83	568.9				116.1533	89.2	87.4	92.3	96.4	84.5	86.9	91.5	92.3	82.6	53.7	85.3	83.8	77.9	88.1	97.7	81.4	1.5	3.1			
153	2019-04-01T11:39:45	0.3627	0.399	0.2054	0.5085	69.4	-11.52	23.25	28757.49	31636.44	18890.68	0.3687	0.4	0.4	0.2088	0.5097	69.47	-9.9	24.6	31365.28	34035.43	19678.79	4620	0.02	0.0157	550.45	467.75	274.6	568.8				117.7823	89.2	87.4	92.3	96.4	84.4	86.9	91.4	92.3	82.5	53.6	85.2	83.8	77.9	88.1	97.7	81.4	1.5	3.1			
154	2019-04-01T11:40:15	0.3628	0.399	0.2055	0.5085	69.4	-11.5	23.25	28699.85	31566.86	18850.54	0.3687	0.4	0.4	0.2088	0.5097	69.47	-9.88	24.6	31301.64	33960.99	19636.53	4620	0.02	0.0157	550.45	466.28	274.62	568.9				117.5583	89.2	87.4	92.3	96.4	84.4	86.9	91.4	92.3	82.5	53.7	85.2	83.8	77.9	88.1	97.7	81.4	1.5	3.1			
155	2019-04-01T11:40:45	0.3628	0.3989	0.2055	0.5084	69.39	-11.47	23.24	28523.56	31366.52	18733.63	0.3687	0.4	0.4	0.2088	0.5097	69.47	-9.86	24.59	31108.93	33745.39	19515.58	4618	0.02	0.0156	548.69	463.96	274.63	568.9				116.836	89.2	87.4	92.3	96.4	84.4	86.9	91.5	92.3	82.5	53.7	85.3	83.8	78	88.1	97.7	81.4	1.5	3.1			
156	2019-04-01T11:41:15	0.3628	0.399	0.2055	0.5084	69.39	-11.47	23.25	28317.27	31138.55	18594.71	0.3687	0.4	0.4	0.2089	0.5097	69.47	-9.85	24.59	30883.69	33499.83	19370.73	4618	0.02	0.0156	550.45	459.6	274.74	568.9				115.9808	89.2	87.4	92.3	96.4	84.5	86.9	91.5	92.3	82.6	53.8	85.3	83.8	78	88.1	97.7	81.4	1.5	3.1			
157	2019-04-01T11:41:45	0.3627	0.3989	0.2054	0.5084	69.39	-11.5	23.23	28072.22	30877.02	18447.45	0.3686	0.4	0.4	0.2088	0.5097	69.47	-9.88	24.57	30617.42	33219.49	19217.53	4620	0.02	0.0156	550.45	455.95	274.65	568.9				114.9774	89.2	87.4	92.3	96.4	84.4	86.9	91.5	92.3	82.5	53.6	85.2	83.8	77.9	88.1	97.7	81.4	1.5	3.1			
158	2019-04-01T11:42:15	0.3627	0.3989	0.2055	0.5084	69.39	-11.49	23.23	27794.96	30568.75	18260.51	0.3687	0.4	0.4	0.2088	0.5097	69.47	-9.87	24.58	30314.43	32887.72	19022.24	4620	0.02	0.0156	550.45	451.26	274.63	568.9				113.8582	89.2	87.4	92.3	96.4	84.4	86.9	91.5	92.3	82.6	53.7	85.3	83.8	77.9	88.1	97.7	81.4	1.5	3.1			
159	2019-04-01T11:42:47	0.3627	0.3988	0.2054	0.5084	69.39	-11.48	23.18	27525.4	30271.23	18104.09	0.3686	0.3999	0.3999	0.2088	0.5096	69.46	-9.87	24.53	30020.94	32568.43	18861.5	4621	0.02	0.0156	548.69	447.29	274.86	568.9				112.7406	89.2	87.4	92.3	96.4	84.5	86.9	91.5	92.3	82.6	53.7	85.3	83.8	78	88.1	97.7	81.4	1.5	3.1			
160	2019-04-01T11:43:15	0.3628	0.3989	0.2055	0.5084	69.39	-11.48	23.23	27544.99	30292.02	18096.26	0.3687	0.4	0.4	0.2088	0.5097	69.47	-9.86	24.58	30041.71	32590.18	18852.31	4618	0.02	0.0156	550.45	447.67	275.14	568.9				112.8783	89.2	87.4	92.3	96.4	84.5	86.9	91.5	92.3	82.6	53.8	85.3	83.8	78	88.1	97.7	81.4	1.5	3.1			
161	2019-04-01T11:43:45	0.3628	0.399	0.2055	0.5085	69.4	-11.48	23.26	27725.61	30489.79	18203.92	0.3687	0.4	0.4	0.2088	0.5097	69.47	-9.86	24.6	30238.59	32802	18963.82	4618	0.02	0.0156	550.45	450.45	274.85	568.9				113.6272	89.2	87.4	92.3	96.4	84.5	86.9	91.5	92.3	82.6	53.8	85.3	83.8	78	88.1	97.7	81.4	1.5	3.1			
162	2019-04-01T11:44:15	0.3627	0.3989	0.2055	0.5084	69.39	-11.47	23.2	27963.73	30751.05	18383.72	0.3686	0.3999	0.3999	0.2088	0.5097	69.46	-9.86	24.55	30498.19	33084.89	19151.7	4620	0.02	0.0156	550.45	454.03	275.01	568.9				114.5869	89.3	87.4	92.3	96.4	84.5	87	91.5	92.3	82.6	53.9	85.3	83.8	78	88.1	97.7	81.5	1.5	3.1			
163	2019-04-01T11:44:45	0.3625	0.3988	0.2054	0.5083	69.38	-11.52	23.14	28281.43	31112.09	18625.22	0.3684	0.3998	0.3998	0.2087	0.5096	69.46	-9.91	24.49	30846.19	33475.17	19403.7	4625	0.02	0.0156	550.45	459.33	274.81	568.8				115.8602	89.2	87.4	92.3	96.4	84.4	86.9	91.5	92.3	82.5	53.7	85.3	83.8	78	88.1	97.7	81.4	1.5	3.1			
164	2019-04-01T11:45:16	0.3624	0.3987	0.2053	0.5083	69.38	-11.54	23.11	28091.11	30908.18	18518.55	0.3683	0.3998	0.3998	0.2087	0.5096	69.45	-9.93	24.45	30639.34	33257.04	19293.31	4628	0.02	0.0157	550.45	456.31	275.04	568.8				115.1264	89.2	87.4	92.3	96.4	84.4	86.9	91.5	92.3	82.5	53.7	85.3	83.8	78	88.1	97.7	81.4	1.5	3.1			
165	2019-04-01T11:45:45	0.3626	0.3989	0.2054	0.5084	69.39	-11.52	23.2	28073.57	30883.88	18463.18	0.3686	0.3999	0.3999	0.2087	0.5097	69.47	-9.9	24.55	30618.99	33227.39	19233.02	4623	0.02	0.0157	550.45	456.47	274.69	568.8				115.0434	89.2	87.4	92.3	96.4	84.4	86.9	91.4	92.3	82.6	53.8	85.2	83.8	77.9	88.1	97.7	81.4	1.5	3.1			
166	2019-04-01T11:46:16	0.3626	0.3988	0.2054	0.5084	69.38	-11.49	23.17	27546.73	30296.4	18124.06	0.3685	0.3999	0.3999	0.2088	0.5096	69.46	-9.88	24.52	30043.66	32596.62	18880.95	4622	0.02	0.0156	550.45	447.26	275.07	568.8				112.8783	89.3	87.4	92.3	96.4	84.5	87	91.5	92.3	82.6	53.9	85.3	83.8	78	88.1	97.7	81.5	1.5	3.1			
167	2019-04-01T11:46:46	0.3626	0.3988	0.2054	0.5083	69.38	-11.5	23.15	27751.73	30523.55	18269.61	0.3685	0.3998	0.3998	0.2087	0.5096	69.46	-9.89	24.5	30267.43	32841.74	19033.26	4623	0.02	0.0156	550.45	450.65	275.04	568.8				113.7505	89.3	87.4	92.3	96.4	84.5	87	91.5	92.3	82.6	54	85.3	83.8	78	88.1	97.7	81.5	1.5	3.1			
168	2019-04-01T11:47:16	0.3624	0.3987	0.2053	0.5083	69.37	-11.52	23.08	27376.68	30117.12	18053.38	0.3683	0.3997	0.3997	0.2087	0.5095	69.45	-9.91	24.43	29859.34	32406.09	18809.26	4628	0.02	0.0156	550.45	444.66	274.88	568.8				112.2536	89.2	87.4	92.3	96.4	84.4	86.9	91.5	92.3	82.6	53.9	85.3	83.8	78	88.1	97.7	81.5	1.5	3.1			
169	2019-04-01T11:47:46	0.3622	0.3986	0.2053	0.5082	69.37	-11.55	23.03	27716.6	30499.54	18307.34	0.3681	0.3996	0.3996	0.2086	0.5095	69.44	-9.95	24.38	30231.16	32819.51	19073.11	4632	0.02	0.0157	550.45	450.29	274.76	568.7				113.6322	89.2	87.4	92.3	96.4	84.4	86.9	91.5	92.3	82.5	53.7	85.3	83.8	78	88.1	97.6	81.4	1.5	3.1			
170	2019-04-01T11:48:16	0.3622	0.3987	0.2052	0.5083	69.38	-11.57	23.07	27656.28	30439.13	18255.16	0.3682	0.3997	0.3997	0.2086	0.5095	69.45	-9.97	24.42	30165.8	32753.66	19018.41	4632	0.02	0.0157	550.45	449.61	274.65	568.7				113.3583	89.2	87.4	92.3	96.4	84.4	86.9	91.5	92.3	82.5	53.7	85.3	83.8	78	88.1	97.6	81.4	1.5	3.1			
171	2019-04-01T11:48:46	0.3621	0.3986	0.2052	0.5082	69.37	-11.59	23.04	27866.31	30674.86	18406.39	0.3681	0.3997	0.3997	0.2085	0.5095	69.45	-9.98	24.39	30395.6	33007.91	19176.3	4634	0.02	0.0157	550.45	453.33	274.8	568.7				114.2301	89.2	87.3	92.3	96.4	84.3	86.9	91.4	92.3	82.5	53.6	85.2	83.7	77.9	88	97.6	81.3	1.5	3.1			
172	2019-04-01T11:49:16	0.3621	0.3987	0.2052	0.5083	69.38	-11.62	23.06	28175.33	31021.9	18607.21	0.3681	0.3998	0.3998	0.2085	0.5095	69.45	-10.01	24.41	30733.15	33381.63	19384.83	4635	0.02	0.0157	548.69	458.09	274.78	568.7				115.4962	89.2	87.3	92.3	96.4	84.3	86.9	91.4	92.3	82.5	53.5	85.2	83.7	77.9	88	97.6	81.3	1.5	3.1			
173	2019-04-01T11:49:46	0.3625	0.3989	0.2053	0.5084	69.39	-11.55	23.18	27860.45	30655.69	18337.1	0.3685	0.3999	0.3999	0.2087	0.5097	69.46	-9.93	24.53	30387.22	32983.49	19101.57	4625	0.02	0.0157	548.69	452.34	274.68	568.8				114.1925	89.2	87.4	92.3	96.4	84.4	86.9	91.4	92.3	82.5	53.7	85.3	83.7	77.9	88.1	97.7	81.3	1.5	3.1			
174	2019-04-01T11:50:16	0.3623	0.3987	0.2053	0.5083	69.38	-11.57	23.09	27725.35	30512.56	18288.34	0.3682	0.3998	0.3998	0.2086	0.5096	69.45	-9.96	24.44	30240.56	32832.27	19051.91	4630	0.02	0.0157	548.69	450.88	274.85	568.8				113.6253	89.2	87.4	92.3	96.4	84.4	86.9	91.5	92.3	82.5	53.7	85.3	83.7	78	88.1	97.6	81.4	1.5	3.1			
175	2019-04-01T11:50:46	0.3622	0.3987	0.2052	0.5082	69.37	-11.59	23.05	27599.69	30380.78	18227.73	0.3681	0.3997	0.3997	0.2085	0.5095	69.45	-9.98	24.4	30104.58	32691.2	18990.25	4634	0.02	0.0157	548.69	448.51	274.74	568.7				113.1203	89.2	87.3	92.3	96.4	84.4	86.9	91.4	92.3	82.6	53.7	85.2	83.7	77.9	88	97.6	81.3	1.5	3.1			
176	2019-04-01T11:51:16	0.3621	0.3986	0.2052	0.5082	69.37	-11.59	23.03	27579.01	30357.87	18219.42	0.3681	0.3997	0.3997	0.2085	0.5095	69.45	-9.98	24.39	30081.96	32667.39	18981.88	4634	0.02	0.0157	548.69	448.16	275.07	568.7				113.0711	89.2	87.4	92.3	96.4	84.4	86.9	91.5	92.3	82.5	53.7	85.3	83.7	78	88.1	97.6	81.3	1.5	3.1			
177	2019-04-01T11:51:46	0.3622	0.3987	0.2052	0.5082	69.37	-11.6	23.05	27520.04	30294.44	18173.54	0.3681	0.3997	0.3997	0.2085	0.5095	69.45	-9.99	24.41	30017.67	32598.53	18933.63	4634	0.02	0.0157	550.45	447.13	274.61	568.7				112.8331	89.2	87.4	92.3	96.4	84.4	86.9	91.4	92.3	82.6	53.8	85.3	83.7	78	88	97.6	81.3	1.5	3.1			
178	2019-04-01T11:52:16	0.3621	0.3987	0.2051	0.5082	69.38	-11.62	23.04	27392.65	30161.17	18099.4	0.368	0.3997	0.3997	0.2085	0.5095	69.45	-10.01	24.39	29879.57	32455.24	18856.16	4637	0.02	0.0157	548.69	445.04	274.94	568.7				112.3083	89.2	87.3	92.2	96.4	84.3	86.8	91.4	92.3	82.5	53.6	85.2	83.7	77.9	88	97.6	81.3	1.5	3.1			
179	2019-04-01T11:52:46	0.3619	0.3986	0.2051	0.5082	69.37	-11.65	22.99	27640.25	30440.25	18287.74	0.3679	0.3997	0.3997	0.2084	0.5095	69.45	-10.04	24.35	30150.28	32757.48	19052.41	4640	0.02	0.0158	550.45	449.48	274.69	568.6				113.3039	89.2	87.3	92.2	96.4	84.3	86.8	91.4	92.3	82.5	53.6	85.2	83.7	77.9	88	97.6	81.3	1.5	3.1			
180	2019-04-01T11:53:16	0.3619	0.3985	0.2051	0.5081	69.37	-11.64	22.97	27903.65	30728.5	18470.75	0.3678	0.3996	0.3996	0.2084	0.5094	69.44	-10.03	24.32	30437.93	33067.83	19244.51	4641	0.02	0.0157	548.69	453.58	274.82	568.6				114.4063	89.2	87.3	92.2	96.4	84.3	86.8	91.4	92.3	82.5	53.6	85.2	83.7	77.9	88	97.6	81.3	1.5	3.1			
181	2019-04-01T11:53:46	0.3622	0.3987	0.2052	0.5083	69.38	-11.6	23.07	27984.7	30807.59	18473.71	0.3681	0.3998	0.3998	0.2085	0.5096	69.45	-9.99	24.43	30524.59	33150.4	19245.63	4634	0.02	0.0157	548.69	454.45	274.68	568.7				114.7212	89.2	87.3	92.3	96.4	84.3	86.9	91.4	92.3	82.6	53.7	85.2	83.7	77.9	88	97.6	81.3	1.5	3.1			
182	2019-04-01T11:54:16	0.3623	0.3988	0.2053	0.5083	69.38	-11.58	23.1	28169.39	31004.45	18577.68	0.3682	0.3998	0.3998	0.2086	0.5096	69.46	-9.97	24.46	30725.13	33360.83	19353.93	4630	0.02	0.0157	548.69	457.44	274.63	568.7				115.497	89.2	87.4	92.3	96.4	84.4	86.9	91.4	92.3	82.6	53.9	85.3	83.8	78	88	97.6	81.4	1.5	3.1			
183	2019-04-01T11:54:46	0.3625	0.3989	0.2054	0.5084	69.39	-11.54	23.17	28018.94	30828.7	18442.76	0.3685	0.3999	0.3999	0.2087	0.5097	69.46	-9.93	24.52	30559.76	33169.37	19212.23	4625	0.02	0.0157	550.45	454.71	274.72	568.8				114.8445	89.2	87.4	92.3	96.4	84.4	86.9	91.4	92.3	82.6	53.9	85.3	83.8	78	88.1	97.7	81.4	1.5	3.1			
184	2019-04-01T11:55:16	0.3624	0.3988	0.2053	0.5083	69.38	-11.55	23.12	28168.9	30996.69	18566.75	0.3683	0.3998	0.3998	0.2086	0.5096	69.46	-9.94	24.47	30723.61	33351.9	19342.68	4628	0.02	0.0157	548.69	457.02	274.99	568.8				115.5086	89.2	87.4	92.3	96.4	84.4	86.9	91.5	92.3	82.7	54.1	85.3	83.8	78	88.1	97.7	81.4	1.5	3.1			
185	2019-04-01T11:55:46	0.3621	0.3986	0.2052	0.5082	69.37	-11.58	23.01	27893.32	30701.88	18438.26	0.368	0.3996	0.3996	0.2085	0.5095	69.44	-9.98	24.36	30424.53	33038.04	19210.6	4635	0.02	0.0157	550.45	452.84	274.86	568.7				114.3612	89.2	87.4	92.3	96.4	84.4	86.9	91.5	92.3	82.6	54	85.3	83.8	78	88.1	97.6	81.4	1.5	3.1			
186	2019-04-01T11:56:16	0.362	0.3984	0.2052	0.5081	69.36	-11.59	22.94	27759.13	30556.09	18377.63	0.3679	0.3995	0.3995	0.2085	0.5094	69.43	-9.99	24.29	30278.63	32882.53	19149.16	4639	0.02	0.0157	550.45	450.43	274.86	568.7				113.8601	89.2	87.4	92.3	96.4	84.4	86.9	91.5	92.3	82.7	54.1	85.3	83.8	78	88.1	97.6	81.4	1.5	3.1			
