;GL_SpectroSoft	3.1.07
;SPX	6.4.2(0.7.2)
Pos	Name	x2	y2	u2'	v2'	L2	a2	b2	X2	Y2	Z2	x10	y10	y10	u10'	v10'	L10	a10	b10	X10	Y10	Z10	CCT	ChErr	Duv	ColPeak	ColPeakVal	Lambda2	ColDom	LumInt	LumEff	Purity	Radiometric	Ra	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	Mivis	Miuv	Binning	Brightness	Pass
128	2019-03-28T10:28:59	0.2341	0.3064	0.1508	0.4442	62.21	-28.94	-19.5	348.43	456.13	683.96	0.2387	0.3164	0.3164	0.1511	0.4506	63.04	-30.54	-16.4	391.51	518.91	729.74	14657	0.036	0.0375	476.85	11.56	146.4	488.2				1.7608	70.7	58.9	79.3	82.8	58.6	67.2	79.3	83.9	55.6	0	64.9	53.2	70.1	61.8	87.7	49.4	3.3	5.9			
129	2019-03-28T10:29:29	0.2338	0.3061	0.1507	0.4439	62.17	-28.94	-19.63	351.96	460.79	692.84	0.2384	0.316	0.316	0.151	0.4504	63.01	-30.56	-16.53	395.5	524.35	739.26	14720	0.036	0.0375	476.85	11.72	146.08	488.1				1.7812	70.6	58.8	79.3	82.6	58.5	67.2	79.3	83.8	55.5	0	64.9	53.1	70.1	61.8	87.6	49.3	3.4	5.9			
130	2019-03-28T10:29:59	0.2338	0.306	0.1507	0.4439	62.17	-28.94	-19.63	350.01	458.23	689.04	0.2384	0.316	0.316	0.151	0.4504	63.01	-30.56	-16.53	393.31	521.45	735.21	14743	0.036	0.0375	476.85	11.66	146	488.1				1.7711	70.6	58.8	79.3	82.7	58.5	67.2	79.3	83.8	55.5	0	64.9	53.1	70.1	61.8	87.7	49.3	3.4	5.9			
131	2019-03-28T10:30:29	0.2337	0.3058	0.1507	0.4438	62.16	-28.91	-19.69	348.73	456.43	687.18	0.2383	0.3158	0.3158	0.151	0.4502	63	-30.53	-16.59	391.86	519.43	733.27	14824	0.036	0.0375	476.85	11.61	146.03	488.1				1.7655	70.7	58.9	79.3	82.7	58.6	67.3	79.3	83.9	55.6	0	64.9	53.2	70.1	61.8	87.7	49.4	3.4	5.9			
132	2019-03-28T10:30:59	0.2335	0.3057	0.1506	0.4436	62.14	-28.91	-19.75	347.33	454.63	685.36	0.2381	0.3157	0.3157	0.1509	0.4501	62.98	-30.54	-16.65	390.31	517.44	731.36	14852	0.036	0.0375	476.85	11.58	145.94	488.1				1.7594	70.7	58.8	79.3	82.7	58.6	67.2	79.3	83.9	55.6	0	64.9	53.1	70.1	61.7	87.7	49.3	3.4	5.9			
133	2019-03-28T10:31:29	0.2338	0.3059	0.1507	0.4438	62.16	-28.89	-19.66	338.36	442.8	666.2	0.2384	0.3159	0.3159	0.151	0.4503	63	-30.51	-16.56	380.21	503.89	710.88	14743	0.036	0.0375	476.85	11.26	146.06	488.1				1.7124	70.7	58.9	79.3	82.7	58.6	67.3	79.3	83.9	55.6	0	65	53.2	70.2	61.8	87.7	49.4	3.4	5.9			
134	2019-03-28T10:31:59	0.2338	0.3059	0.1508	0.4438	62.16	-28.86	-19.67	334.79	437.98	659.12	0.2384	0.3159	0.3159	0.151	0.4503	63	-30.48	-16.57	376.18	498.4	703.35	14743	0.036	0.0374	476.85	11.14	146.16	488.1				1.6943	70.7	58.9	79.3	82.7	58.6	67.3	79.3	83.9	55.6	0	65	53.2	70.2	61.9	87.7	49.4	3.4	5.9			
135	2019-03-28T10:32:29	0.2339	0.3061	0.1508	0.444	62.18	-28.92	-19.6	330.18	432.16	649.44	0.2385	0.3161	0.3161	0.151	0.4504	63.02	-30.53	-16.5	371.01	491.74	692.99	14693	0.036	0.0375	476.85	10.98	146.26	488.1				1.6697	70.7	58.9	79.3	82.7	58.6	67.2	79.3	83.8	55.6	0	65	53.2	70.2	61.8	87.7	49.4	3.4	5.9			
136	2019-03-28T10:33:00	0.2342	0.3065	0.1509	0.4442	62.21	-28.92	-19.46	322.85	422.53	633.13	0.2388	0.3164	0.3164	0.1512	0.4507	63.05	-30.51	-16.37	362.75	480.67	675.53	14657	0.036	0.0374	476.85	10.7	146.38	488.2				1.6312	70.8	59	79.3	82.8	58.8	67.3	79.3	83.9	55.8	0	65	53.4	70.2	61.9	87.8	49.5	3.3	5.9			
137	2019-03-28T10:33:30	0.2341	0.3065	0.1508	0.4442	62.21	-28.94	-19.48	326.35	427.2	640.34	0.2387	0.3164	0.3164	0.1511	0.4506	63.05	-30.54	-16.39	366.7	486	683.22	14657	0.036	0.0375	476.85	10.83	146.32	488.2				1.6496	70.8	59	79.3	82.8	58.7	67.3	79.3	83.9	55.7	0	65	53.3	70.1	61.9	87.7	49.5	3.3	5.9			
138	2019-03-28T10:33:59	0.2338	0.3062	0.1507	0.444	62.18	-28.96	-19.59	331.19	433.66	651.57	0.2384	0.3162	0.3162	0.151	0.4504	63.02	-30.57	-16.49	372.16	493.47	695.22	14693	0.036	0.0375	476.85	11.01	146.25	488.2				1.6754	70.6	58.8	79.3	82.6	58.6	67.2	79.3	83.8	55.5	0	65	53.1	70.2	61.8	87.6	49.3	3.4	5.9			
139	2019-03-28T10:34:30	0.2341	0.3066	0.1508	0.4442	62.22	-28.99	-19.46	326.27	427.28	640.27	0.2387	0.3165	0.3165	0.1511	0.4507	63.05	-30.58	-16.37	366.61	486.1	683.12	14657	0.036	0.0375	476.85	10.82	146.35	488.2				1.6493	70.7	58.9	79.3	82.8	58.7	67.3	79.3	83.9	55.7	0	64.9	53.3	70.1	61.8	87.7	49.4	3.3	5.9			
140	2019-03-28T10:35:00	0.234	0.3065	0.1507	0.4442	62.21	-28.98	-19.5	325.29	425.97	638.76	0.2386	0.3164	0.3164	0.151	0.4506	63.05	-30.58	-16.4	365.51	484.65	681.53	14657	0.036	0.0375	476.85	10.8	146.29	488.2				1.645	70.7	58.9	79.3	82.7	58.6	67.3	79.3	83.9	55.6	0	65	53.2	70.2	61.8	87.7	49.4	3.4	5.9			
141	2019-03-28T10:35:30	0.2339	0.3063	0.1507	0.4441	62.2	-28.98	-19.55	326.65	427.78	642.13	0.2385	0.3163	0.3163	0.151	0.4505	63.04	-30.59	-16.45	367.05	486.74	685.12	14690	0.036	0.0376	476.85	10.85	146.24	488.2				1.6526	70.7	58.8	79.3	82.7	58.6	67.2	79.3	83.8	55.6	0	64.9	53.2	70.1	61.8	87.7	49.4	3.4	5.9			
142	2019-03-28T10:36:00	0.2334	0.3057	0.1506	0.4437	62.15	-28.97	-19.74	331.91	434.71	655.17	0.238	0.3158	0.3158	0.1508	0.4502	62.99	-30.6	-16.64	373	494.78	699.14	14855	0.036	0.0376	476.85	11.07	146.02	488.1				1.6814	70.6	58.7	79.2	82.7	58.5	67.2	79.2	83.9	55.6	0	64.8	53.1	70.1	61.7	87.7	49.3	3.4	5.9			
143	2019-03-28T10:36:30	0.2332	0.3054	0.1505	0.4435	62.12	-28.94	-19.85	333.18	436.29	659	0.2378	0.3155	0.3155	0.1508	0.45	62.97	-30.59	-16.74	374.42	496.67	703.26	14937	0.036	0.0376	476.85	11.12	145.95	488.1				1.6894	70.6	58.7	79.2	82.6	58.5	67.2	79.2	83.9	55.6	0	64.8	53.1	70.1	61.7	87.6	49.3	3.4	5.9			
144	2019-03-28T10:37:00	0.2332	0.3055	0.1505	0.4435	62.12	-28.99	-19.85	331.25	433.94	655.39	0.2378	0.3155	0.3155	0.1507	0.45	62.97	-30.63	-16.73	372.28	494	699.41	14937	0.036	0.0377	476.85	11.07	145.98	488.1				1.6798	70.6	58.6	79.2	82.6	58.4	67.1	79.2	83.8	55.5	0	64.7	53	70.1	61.6	87.6	49.2	3.4	5.9			
145	2019-03-28T10:37:30	0.2332	0.3056	0.1505	0.4436	62.14	-29.02	-19.79	326.92	428.4	646.28	0.2379	0.3157	0.3157	0.1507	0.4501	62.99	-30.66	-16.68	367.42	487.65	689.64	14878	0.036	0.0377	476.85	10.91	146.01	488.1				1.657	70.5	58.6	79.2	82.6	58.4	67.1	79.2	83.8	55.4	0	64.7	52.9	70	61.6	87.6	49.1	3.4	5.9			
146	2019-03-28T10:38:00	0.2332	0.3056	0.1504	0.4436	62.13	-29.03	-19.81	325.38	426.39	643.48	0.2378	0.3156	0.3156	0.1507	0.4501	62.98	-30.66	-16.69	365.68	485.38	686.66	14937	0.036	0.0377	476.85	10.87	145.87	488.1				1.649	70.5	58.6	79.1	82.7	58.4	67.1	79.2	83.8	55.5	0	64.7	53	70	61.6	87.6	49.1	3.4	5.9			
147	2019-03-28T10:38:30	0.233	0.3053	0.1504	0.4434	62.11	-29.01	-19.89	327.83	429.57	649.41	0.2376	0.3154	0.3154	0.1506	0.4499	62.96	-30.66	-16.77	368.46	489.07	693.05	14940	0.036	0.0377	476.85	10.96	145.94	488.1				1.6631	70.5	58.6	79.1	82.6	58.3	67.1	79.1	83.8	55.4	0	64.7	52.9	70.1	61.5	87.6	49.1	3.4	5.9			
148	2019-03-28T10:39:00	0.2332	0.3057	0.1504	0.4436	62.14	-29.04	-19.78	325.75	426.95	643.93	0.2378	0.3157	0.3157	0.1507	0.4501	62.99	-30.67	-16.67	366.12	485.99	687.18	14878	0.036	0.0377	476.85	10.87	146.15	488.1				1.6513	70.5	58.6	79.1	82.6	58.4	67.1	79.1	83.8	55.4	0	64.7	52.9	70	61.5	87.6	49.1	3.4	5.9			
149	2019-03-28T10:39:30	0.233	0.3053	0.1503	0.4434	62.11	-29.03	-19.91	322.28	422.4	638.77	0.2376	0.3154	0.3154	0.1506	0.4499	62.96	-30.68	-16.79	362.22	480.92	681.68	14943	0.036	0.0377	476.85	10.77	146.05	488.1				1.6354	70.4	58.5	79.1	82.5	58.3	67	79.1	83.8	55.3	0	64.7	52.8	70	61.5	87.5	49	3.4	5.9			
150	2019-03-28T10:40:00	0.2319	0.3037	0.1501	0.4423	61.98	-28.9	-20.43	274.07	358.94	548.74	0.2365	0.3139	0.3139	0.1503	0.4489	62.84	-30.62	-17.3	308.1	409.01	585.86	15380	0.036	0.0377	476.85	9.23	145.61	487.9				1.395	70.4	58.4	79	82.5	58.2	66.9	79	83.8	55.3	0	64.5	52.7	70	61.3	87.5	48.9	3.4	5.9			
151	2019-03-28T10:40:31	0.2309	0.3018	0.1499	0.441	61.81	-28.67	-21.04	239.09	312.58	483.9	0.2353	0.3121	0.3121	0.15	0.4477	62.69	-30.46	-17.89	268.82	356.51	516.92	15820	0.036	0.0376	476.85	8.11	145.49	487.7				1.2224	70.4	58.3	79	82.4	58.1	67	79.1	83.8	55.4	0	64.5	52.5	70.2	61.2	87.5	48.9	3.5	5.9			
152	2019-03-28T10:41:01	0.2304	0.301	0.1498	0.4404	61.74	-28.56	-21.32	209.83	274.12	426.85	0.2348	0.3113	0.3113	0.1499	0.4471	62.62	-30.39	-18.16	235.94	312.78	456.1	16091	0.036	0.0375	476.85	7.14	145.56	487.6				1.0734	70.4	58.2	79	82.4	58.1	66.9	79.1	83.8	55.3	0	64.4	52.5	70.2	61.2	87.5	48.9	3.5	5.9			
153	2019-03-28T10:41:31	0.23	0.3003	0.1497	0.4399	61.68	-28.51	-21.53	200.13	261.36	408.76	0.2344	0.3107	0.3107	0.1498	0.4467	62.57	-30.36	-18.36	225.05	298.32	436.83	16412	0.036	0.0375	476.85	6.83	145.37	487.5				1.0253	70.4	58.3	78.9	82.5	58.2	67	79	83.9	55.5	0	64.2	52.6	70.1	61.2	87.5	48.9	3.5	5.9			
154	2019-03-28T10:42:01	0.2299	0.3002	0.1497	0.4399	61.67	-28.48	-21.56	193.14	252.18	394.65	0.2343	0.3106	0.3106	0.1498	0.4466	62.56	-30.34	-18.4	217.19	287.85	421.8	16412	0.036	0.0375	476.85	6.58	145.55	487.5				0.9893	70.4	58.3	78.9	82.5	58.2	67	79	83.9	55.5	0	64.2	52.6	70.1	61.2	87.6	49	3.5	6			
155	2019-03-28T10:42:31	0.23	0.3003	0.1497	0.4399	61.68	-28.49	-21.55	192.58	251.45	393.39	0.2344	0.3106	0.3106	0.1498	0.4467	62.56	-30.34	-18.39	216.57	287	420.46	16412	0.036	0.0375	476.85	6.57	145.67	487.5				0.9867	70.4	58.3	78.9	82.5	58.2	67	79	84	55.5	0	64.2	52.6	70.1	61.2	87.6	49	3.5	5.9			
156	2019-03-28T10:43:01	0.2296	0.2997	0.1496	0.4395	61.63	-28.45	-21.73	190.23	248.34	389.96	0.234	0.3101	0.3101	0.1497	0.4463	62.52	-30.33	-18.56	213.94	283.54	416.84	16607	0.036	0.0375	476.85	6.51	145.49	487.5				0.9762	70.4	58.2	78.9	82.5	58.2	67	79	84	55.6	0	64.1	52.5	70.1	61.1	87.6	48.9	3.5	6			
157	2019-03-28T10:43:31	0.2302	0.3011	0.1497	0.4404	61.75	-28.67	-21.31	210.91	275.82	429.42	0.2347	0.3114	0.3114	0.1498	0.4472	62.62	-30.5	-18.15	237.18	314.73	458.83	16094	0.036	0.0377	476.85	7.18	145.46	487.6				1.0801	70.3	58.1	78.9	82.3	58	66.8	79	83.8	55.2	0	64.2	52.3	70.1	61	87.4	48.7	3.5	5.9			
158	2019-03-28T10:44:01	0.2297	0.3	0.1496	0.4397	61.66	-28.52	-21.63	192.65	251.65	394.41	0.2341	0.3104	0.3104	0.1497	0.4465	62.54	-30.39	-18.46	216.66	287.29	421.55	16439	0.036	0.0376	476.85	6.58	145.55	487.5				0.9884	70.3	58.1	78.9	82.4	58	66.9	79	83.9	55.4	0	64.2	52.4	70.1	61	87.5	48.8	3.5	5.9			
159	2019-03-28T10:44:32	0.2291	0.299	0.1495	0.439	61.57	-28.4	-21.97	178.51	232.99	367.67	0.2335	0.3094	0.3094	0.1495	0.4459	62.46	-30.31	-18.79	200.78	266.11	393.09	16639	0.036	0.0375	476.85	6.13	145.4	487.4				0.9177	70.2	58	78.9	82.3	57.9	66.8	79	83.8	55.3	0	64.2	52.2	70.2	61	87.4	48.7	3.5	6			
160	2019-03-28T10:45:02	0.2295	0.2999	0.1495	0.4396	61.65	-28.56	-21.68	198.06	258.83	406.04	0.2339	0.3103	0.3103	0.1496	0.4464	62.54	-30.44	-18.5	222.75	295.52	433.97	16607	0.036	0.0377	476.85	6.78	145.36	487.5				1.0177	70.3	58.1	78.8	82.5	58.1	66.9	78.9	83.9	55.5	0	64	52.4	70	61	87.5	48.8	3.5	5.9			
161	2019-03-28T10:45:31	0.2295	0.3	0.1495	0.4397	61.65	-28.6	-21.67	206.03	269.33	422.44	0.2339	0.3104	0.3104	0.1495	0.4465	62.54	-30.47	-18.49	231.72	307.51	451.48	16607	0.036	0.0377	476.85	7.06	145.19	487.5				1.0582	70.3	58.1	78.8	82.5	58	66.9	78.9	83.9	55.5	0	64	52.4	70	61	87.5	48.8	3.5	5.9			
162	2019-03-28T10:46:01	0.2293	0.2999	0.1494	0.4396	61.64	-28.62	-21.71	200.91	262.71	412.39	0.2338	0.3103	0.3103	0.1495	0.4464	62.53	-30.5	-18.53	225.98	299.97	440.75	16607	0.036	0.0377	476.85	6.88	145.34	487.5				1.0314	70.2	58	78.8	82.4	57.9	66.8	78.9	83.9	55.3	0	63.9	52.2	70	60.9	87.5	48.6	3.5	6			
163	2019-03-28T10:46:32	0.2285	0.2984	0.1493	0.4385	61.51	-28.42	-22.2	181.82	237.4	376.42	0.2329	0.3089	0.3089	0.1493	0.4454	62.41	-30.37	-19	204.53	271.28	402.48	16994	0.036	0.0376	476.85	6.26	145.16	487.3				0.9363	70.2	57.9	78.8	82.3	57.8	66.7	78.9	83.8	55.3	0	63.9	52.1	70.1	60.8	87.4	48.6	3.6	6			
164	2019-03-28T10:47:02	0.2289	0.2991	0.1493	0.439	61.58	-28.52	-21.97	191.05	249.64	393.99	0.2333	0.3095	0.3095	0.1493	0.4459	62.47	-30.44	-18.78	214.9	285.16	421.19	16668	0.036	0.0377	476.85	6.57	145.18	487.4				0.9829	70.1	57.8	78.8	82.2	57.7	66.7	78.9	83.8	55.1	0	64	52	70.1	60.8	87.3	48.5	3.5	6			
165	2019-03-28T10:47:31	0.2306	0.3023	0.1496	0.4412	61.85	-28.96	-20.96	243.65	319.42	493.65	0.2351	0.3126	0.3126	0.1497	0.4479	62.72	-30.74	-17.8	274.01	364.32	527.23	15819	0.036	0.038	476.85	8.27	145.58	487.8				1.2463	70.1	57.9	78.8	82.2	57.8	66.6	78.8	83.7	55	0	64	52.1	69.9	60.8	87.4	48.4	3.5	5.9			
166	2019-03-28T10:48:01	0.2299	0.3011	0.1494	0.4404	61.74	-28.81	-21.35	220.73	289.06	450.38	0.2344	0.3114	0.3114	0.1495	0.4471	62.63	-30.64	-18.18	248.25	329.89	481.19	16141	0.036	0.0379	476.85	7.53	145.45	487.6				1.132	70.1	57.8	78.8	82.2	57.7	66.6	78.8	83.7	55	0	64	52	69.9	60.8	87.3	48.4	3.5	5.9			
167	2019-03-28T10:48:31	0.2303	0.3019	0.1495	0.441	61.82	-28.94	-21.07	240.25	314.93	487.82	0.2348	0.3123	0.3123	0.1496	0.4477	62.7	-30.74	-17.9	270.19	359.26	521.04	15820	0.036	0.038	476.85	8.17	145.47	487.7				1.2299	70	57.8	78.8	82.1	57.6	66.6	78.8	83.6	54.9	0	64.1	52	69.9	60.8	87.3	48.4	3.5	5.9			
168	2019-03-28T10:49:01	0.2305	0.3023	0.1495	0.4412	61.85	-29	-20.96	243.23	318.99	493.01	0.235	0.3126	0.3126	0.1497	0.4479	62.73	-30.78	-17.8	273.55	363.84	526.57	15820	0.036	0.038	476.85	8.27	145.55	487.8				1.2449	70.1	57.8	78.7	82.2	57.7	66.6	78.8	83.7	54.9	0	64	52	69.8	60.8	87.4	48.4	3.5	5.9			
169	2019-03-28T10:49:31	0.2299	0.3012	0.1494	0.4404	61.75	-28.85	-21.32	215.1	281.77	438.75	0.2344	0.3115	0.3115	0.1495	0.4472	62.64	-30.67	-18.15	241.93	321.56	468.76	16094	0.036	0.0379	476.85	7.34	145.43	487.6				1.103	70	57.8	78.7	82.2	57.7	66.6	78.8	83.7	55	0	64	52	69.9	60.7	87.3	48.4	3.5	5.9			
170	2019-03-28T10:50:01	0.2293	0.3004	0.1493	0.4399	61.69	-28.82	-21.58	214.67	281.21	440.2	0.2338	0.3108	0.3108	0.1493	0.4467	62.58	-30.68	-18.39	241.48	321.05	470.39	16439	0.036	0.038	476.85	7.36	145.21	487.6				1.1024	70	57.7	78.6	82.2	57.6	66.5	78.7	83.7	55	0	63.7	51.9	69.8	60.6	87.4	48.3	3.5	6			
171	2019-03-28T10:50:32	0.2293	0.3003	0.1493	0.4398	61.68	-28.79	-21.6	205.11	268.61	420.64	0.2338	0.3108	0.3108	0.1493	0.4467	62.57	-30.65	-18.41	230.72	306.68	449.5	16439	0.036	0.0379	476.85	7.02	145.4	487.6				1.0531	70	57.7	78.7	82.2	57.7	66.6	78.8	83.7	55	0	63.8	51.9	69.9	60.7	87.3	48.3	3.5	6			
172	2019-03-28T10:51:02	0.2294	0.3006	0.1493	0.44	61.71	-28.85	-21.51	215.5	282.35	441.37	0.2339	0.311	0.311	0.1493	0.4468	62.59	-30.7	-18.33	242.4	322.34	471.61	16412	0.036	0.038	476.85	7.38	145.37	487.6				1.1071	70.1	57.7	78.6	82.3	57.7	66.6	78.7	83.8	55	0	63.7	52	69.8	60.7	87.4	48.4	3.5	5.9			
173	2019-03-28T10:51:31	0.2294	0.3007	0.1492	0.4401	61.72	-28.91	-21.49	224.59	294.43	460.04	0.2339	0.3111	0.3111	0.1493	0.4469	62.6	-30.76	-18.3	252.64	336.12	491.51	16412	0.036	0.0381	476.85	7.69	145.25	487.6				1.1534	70	57.6	78.6	82.2	57.6	66.5	78.7	83.7	55	0	63.7	51.9	69.7	60.6	87.4	48.3	3.5	5.9			
174	2019-03-28T10:52:01	0.2296	0.3011	0.1493	0.4403	61.75	-28.93	-21.38	231.65	303.72	473.46	0.2341	0.3115	0.3115	0.1494	0.4471	62.63	-30.77	-18.2	260.56	346.66	505.83	16170	0.036	0.0381	476.85	7.93	145.18	487.6				1.1897	69.9	57.6	78.6	82.1	57.5	66.5	78.7	83.6	54.8	0	63.8	51.8	69.8	60.6	87.3	48.2	3.5	5.9			
175	2019-03-28T10:52:31	0.2294	0.3009	0.1491	0.4402	61.73	-28.98	-21.44	235.9	309.45	482.94	0.2339	0.3114	0.3114	0.1492	0.447	62.62	-30.82	-18.25	265.36	353.25	515.94	16412	0.037	0.0381	476.85	8.08	145.1	487.6				1.2115	70	57.6	78.6	82.3	57.6	66.5	78.6	83.7	54.9	0	63.6	51.8	69.6	60.5	87.4	48.2	3.5	5.9			
176	2019-03-28T10:53:01	0.2295	0.3011	0.1492	0.4403	61.75	-29.01	-21.38	239.04	313.65	488.92	0.234	0.3115	0.3115	0.1493	0.4471	62.64	-30.84	-18.19	268.9	358	522.32	16170	0.037	0.0382	476.85	8.18	145.27	487.6				1.2281	69.8	57.4	78.6	82	57.4	66.3	78.6	83.6	54.7	0	63.7	51.6	69.7	60.4	87.2	48	3.5	5.9			
177	2019-03-28T10:53:31	0.2306	0.3031	0.1493	0.4417	61.92	-29.26	-20.74	275.75	362.46	557.6	0.2352	0.3134	0.3134	0.1495	0.4484	62.79	-31.01	-17.57	310.14	413.33	595.34	15787	0.037	0.0383	476.85	9.37	145.32	487.9				1.4111	69.9	57.6	78.6	82.3	57.6	66.4	78.6	83.7	54.8	0	63.7	51.9	69.6	60.6	87.4	48.2	3.5	5.9			
178	2019-03-28T10:54:01	0.2302	0.3024	0.1493	0.4412	61.86	-29.16	-20.96	259.72	341.14	527.14	0.2348	0.3128	0.3128	0.1495	0.448	62.74	-30.94	-17.78	292.13	389.14	562.96	15820	0.037	0.0382	476.85	8.86	145.24	487.8				1.3306	69.9	57.5	78.6	82.1	57.5	66.4	78.6	83.6	54.7	0	63.8	51.7	69.7	60.5	87.3	48.1	3.5	5.9			
179	2019-03-28T10:54:31	0.2303	0.3027	0.1493	0.4414	61.89	-29.22	-20.88	268.99	353.5	545.38	0.2349	0.313	0.313	0.1495	0.4481	62.76	-30.99	-17.7	302.55	403.2	582.35	15819	0.037	0.0383	476.85	9.15	145.29	487.8				1.3775	69.9	57.5	78.6	82.2	57.5	66.4	78.6	83.6	54.7	0	63.7	51.8	69.6	60.5	87.3	48.1	3.5	5.9			
180	2019-03-28T10:55:01	0.2302	0.3024	0.1492	0.4412	61.86	-29.2	-20.96	278.87	366.42	566.28	0.2347	0.3128	0.3128	0.1494	0.448	62.74	-30.98	-17.78	313.67	418	604.71	15820	0.037	0.0383	476.85	9.5	145.28	487.8				1.4295	69.8	57.5	78.6	82	57.4	66.3	78.6	83.6	54.6	0	63.7	51.7	69.7	60.5	87.2	48	3.5	5.9			
181	2019-03-28T10:55:31	0.2301	0.3023	0.1492	0.4412	61.85	-29.2	-21	271.71	357.05	552.26	0.2346	0.3127	0.3127	0.1494	0.4479	62.73	-30.99	-17.82	305.64	407.33	589.79	15820	0.037	0.0383	476.85	9.27	145.12	487.8				1.3936	69.8	57.4	78.6	82	57.3	66.3	78.6	83.5	54.5	0	63.7	51.6	69.7	60.4	87.2	47.9	3.5	5.9			
182	2019-03-28T10:56:01	0.2298	0.3021	0.1491	0.441	61.84	-29.23	-21.08	269.61	354.41	548.99	0.2344	0.3125	0.3125	0.1493	0.4478	62.72	-31.02	-17.89	303.3	404.38	586.31	16037	0.037	0.0384	476.85	9.21	145.25	487.8				1.383	69.8	57.4	78.5	82.1	57.4	66.3	78.5	83.6	54.7	0	63.5	51.6	69.5	60.4	87.3	47.9	3.5	5.9			
183	2019-03-28T10:56:31	0.2298	0.3019	0.1491	0.4409	61.82	-29.19	-21.14	271.81	357.16	554.02	0.2343	0.3123	0.3123	0.1493	0.4476	62.7	-30.99	-17.95	305.76	407.56	591.7	16049	0.037	0.0383	476.85	9.29	145.21	487.7				1.3949	69.8	57.4	78.5	82.1	57.4	66.3	78.6	83.6	54.7	0	63.6	51.6	69.6	60.4	87.3	48	3.5	5.9			
184	2019-03-28T10:57:01	0.2298	0.302	0.1491	0.4409	61.83	-29.21	-21.1	271.75	357.16	553.57	0.2344	0.3124	0.3124	0.1493	0.4477	62.71	-31.01	-17.92	305.7	407.54	591.2	16049	0.037	0.0383	476.85	9.29	145.22	487.8				1.3946	69.8	57.4	78.5	82.1	57.4	66.3	78.5	83.6	54.7	0	63.5	51.7	69.6	60.4	87.3	48	3.5	5.9			
185	2019-03-28T10:57:31	0.2297	0.302	0.149	0.4409	61.83	-29.26	-21.13	275.14	361.8	560.99	0.2342	0.3124	0.3124	0.1492	0.4477	62.71	-31.06	-17.93	309.53	412.85	599.12	16049	0.037	0.0384	476.85	9.41	145.05	487.8				1.413	69.7	57.3	78.4	82.1	57.3	66.2	78.5	83.6	54.5	0	63.5	51.5	69.5	60.3	87.2	47.8	3.5	5.9			
186	2019-03-28T10:58:01	0.2297	0.3019	0.149	0.4409	61.82	-29.23	-21.14	275.44	362.1	561.69	0.2342	0.3123	0.3123	0.1492	0.4477	62.71	-31.04	-17.95	309.85	413.22	599.87	16049	0.037	0.0384	476.85	9.42	145.12	487.7				1.4148	69.8	57.3	78.5	82.1	57.3	66.3	78.5	83.6	54.6	0	63.5	51.5	69.6	60.3	87.2	47.9	3.5	5.9			
187	2019-03-28T10:58:31	0.2295	0.3017	0.149	0.4407	61.8	-29.22	-21.23	279.93	367.97	571.83	0.234	0.3121	0.3121	0.1491	0.4475	62.69	-31.04	-18.03	314.9	419.98	610.71	16094	0.037	0.0384	476.85	9.59	144.89	487.7				1.4391	69.8	57.3	78.5	82	57.3	66.3	78.5	83.6	54.6	0	63.5	51.5	69.6	60.3	87.2	47.9	3.5	5.9			
188	2019-03-28T10:59:01	0.2294	0.3017	0.1489	0.4407	61.8	-29.27	-21.25	279.26	367.3	571.01	0.2339	0.3121	0.3121	0.149	0.4475	62.69	-31.1	-18.05	314.17	419.24	609.82	16137	0.037	0.0385	476.85	9.57	144.95	487.7				1.4356	69.7	57.2	78.4	82	57.2	66.2	78.4	83.5	54.5	0	63.4	51.4	69.5	60.2	87.2	47.8	3.5	5.9			
189	2019-03-28T10:59:32	0.2293	0.3016	0.1489	0.4406	61.79	-29.28	-21.28	276.22	363.34	565.15	0.2338	0.3121	0.3121	0.149	0.4474	62.68	-31.11	-18.07	310.76	414.74	603.58	16170	0.037	0.0385	476.85	9.47	145.01	487.7				1.4201	69.7	57.2	78.4	82	57.2	66.1	78.4	83.5	54.5	0	63.4	51.3	69.5	60.1	87.2	47.7	3.6	5.9			
190	2019-03-28T11:00:02	0.2292	0.3015	0.1488	0.4406	61.79	-29.29	-21.3	274.47	361.08	561.92	0.2337	0.312	0.312	0.149	0.4474	62.67	-31.11	-18.1	308.81	412.17	600.18	16170	0.037	0.0385	476.85	9.42	144.99	487.7				1.4114	69.6	57.1	78.4	81.9	57.1	66.1	78.4	83.5	54.4	0	63.3	51.3	69.5	60.1	87.1	47.7	3.6	5.9			
191	2019-03-28T11:00:32	0.2291	0.3014	0.1488	0.4405	61.78	-29.3	-21.35	273.47	359.81	560.44	0.2336	0.3119	0.3119	0.1489	0.4473	62.67	-31.13	-18.14	307.69	410.76	598.59	16206	0.037	0.0385	476.85	9.39	144.96	487.7				1.4058	69.6	57.1	78.3	81.9	57.1	66.1	78.4	83.5	54.4	0	63.3	51.2	69.5	60	87.1	47.6	3.6	5.9			
192	2019-03-28T11:01:02	0.2289	0.3012	0.1488	0.4403	61.76	-29.28	-21.43	276.04	363.15	566.57	0.2335	0.3117	0.3117	0.1489	0.4471	62.65	-31.13	-18.21	310.59	414.64	605.16	16428	0.037	0.0385	476.85	9.48	144.85	487.7				1.4206	69.7	57.2	78.3	82	57.2	66.1	78.4	83.6	54.5	0	63.2	51.4	69.4	60.1	87.2	47.7	3.6	5.9			
