9,8,8.5,v2
9,9,8.5,v2
9,10,8.5,v2
9,11,8.5,v2
9,12,8.5,v2
9,13,8.5,v2
9,14,8.5,v2
9,15,8.5,v2
9,16,8.5,v2
9,17,8.5,v2
9,18,8.5,v2
9,19,8.5,v2
9,20,8.5,v2
9,21,8.5,v2
9,22,8.5,v2
9,23,8.5,v2
9,24,8.5,v2
9,25,8.5,v2
9,26,8.5,v2
9,27,8.5,v2
9,28,8.5,v2
9,29,8.5,v2
9,30,8.5,v2
10,1,8.5,v2
10,2,8.5,v2
10,3,8.5,v2
10,4,8.5,v2
10,5,8.5,v2
10,6,8.5,v2
10,7,8.5,v2
10,8,8.5,v2
10,9,8.5,v2
10,10,8.5,v2
10,11,8.5,v2
10,12,8.5,v2
10,12,9.5,v2
10,13,8.5,v2
10,13,9.5,v2
10,14,8.5,v2
10,14,9.5,v2
10,15,8.5,v2
10,15,9.5,v2
10,16,7.5,v2
10,16,8.5,v2
10,16,9.5,v2
10,17,7.5,v2
10,17,8.5,v2
10,17,9.5,v2
10,18,7.5,v2
10,18,8.5,v2
10,18,9.5,v2
10,19,7.5,v2
10,19,8.5,v2
10,19,9.5,v2
10,20,7.5,v2
10,20,8.5,v2
10,20,9.5,v2
10,21,7.5,v2
10,21,8.5,v2
10,21,9.5,v2
10,22,7.5,v2
10,22,8.5,v2
10,22,9.5,v2
10,23,7.5,v2
10,23,8.5,v2
10,23,9.5,v2
10,24,7.5,v2
10,24,8.5,v2
10,24,9.5,v2
10,25,7.5,v2
10,25,8.5,v2
10,25,9.5,v2
10,26,7.5,v2
10,26,8.5,v2
10,26,9.5,v2
10,27,7.5,v2
10,27,8.5,v2
10,27,9.5,v2
10,28,7.5,v2
10,28,8.5,v2
10,28,9.5,v2
10,29,7.5,v2
10,29,8.5,v2
10,29,9.5,v2
10,30,7.5,v2
10,30,8.5,v2
10,30,9.5,v2
10,31,7.5,v2
10,31,8.5,v2
10,31,9.5,v2
11,1,7.5,v2
11,1,8.5,v2
11,1,9.5,v2
11,2,7.5,v2
11,2,8.5,v2
11,2,9.5,v2
11,3,7.5,v2
11,3,8.5,v2
11,3,9.5,v2
11,4,7.5,v2
11,4,8.5,v2
11,4,9.5,v2
11,5,7.5,v2
11,5,8.5,v2
11,5,9.5,v2
11,6,7.5,v2
11,6,8.5,v2
11,6,9.5,v2
11,7,7.5,v2
11,7,8.5,v2
11,7,9.5,v2
11,8,7.5,v2
11,8,8.5,v2
11,8,9.5,v2
11,8,10.5,v2
11,9,7.5,v2
11,9,8.5,v2
11,9,9.5,v2
11,9,10.5,v2
11,10,7.5,v2
11,10,8.5,v2
11,10,9.5,v2
11,10,10.5,v2
11,11,7.5,v2
11,11,8.5,v2
11,11,9.5,v2
11,11,10.5,v2
11,12,7.5,v2
11,12,8.5,v2
11,12,9.5,v2
11,12,10.5,v2
11,13,7.5,v2
11,13,8.5,v2
11,13,9.5,v2
11,13,10.5,v2
11,14,7.5,v2
11,14,8.5,v2
11,14,9.5,v2
11,14,10.5,v2
11,15,7.5,v2
11,15,8.5,v2
11,15,9.5,v2
11,15,10.5,v2
11,16,7.5,v2
11,16,8.5,v2
11,16,9.5,v2
11,16,10.5,v2
11,17,7.5,v2
11,17,8.5,v2
11,17,9.5,v2
11,17,10.5,v2
11,18,7.5,v2
11,18,8.5,v2
11,18,9.5,v2
11,18,10.5,v2
11,19,7.5,v2
11,19,8.5,v2
11,19,9.5,v2
11,19,10.5,v2
11,20,7.5,v2
11,20,8.5,v2
11,20,9.5,v2
11,20,10.5,v2
11,21,7.5,v2
11,21,8.5,v2
11,21,9.5,v2
11,21,10.5,v2
11,22,7.5,v2
11,22,8.5,v2
11,22,9.5,v2
11,22,10.5,v2
11,23,7.5,v2
11,23,8.5,v2
11,23,9.5,v2
11,23,10.5,v2
11,24,7.5,v2
11,24,8.5,v2
11,24,9.5,v2
11,24,10.5,v2
11,25,7.5,v2
11,25,8.5,v2
11,25,9.5,v2
11,25,10.5,v2
11,26,7.5,v2
11,26,8.5,v2
11,26,9.5,v2
11,26,10.5,v2
11,27,8.5,v2
11,27,9.5,v2
11,27,10.5,v2
11,28,8.5,v2
11,28,9.5,v2
11,28,10.5,v2
11,29,8.5,v2
11,29,9.5,v2
11,29,10.5,v2
11,30,8.5,v2
11,30,9.5,v2
11,30,10.5,v2
12,1,8.5,v2
12,1,9.5,v2
12,1,10.5,v2
12,2,8.5,v2
12,2,9.5,v2
12,2,10.5,v2
12,3,8.5,v2
12,3,9.5,v2
12,3,10.5,v2
12,4,8.5,v2
12,4,9.5,v2
12,4,10.5,v2
12,5,8.5,v2
12,5,9.5,v2
12,5,10.5,v2
12,6,8.5,v2
12,6,9.5,v2
12,6,10.5,v2
12,7,8.5,v2
12,7,9.5,v2
12,7,10.5,v2
12,8,8.5,v2
12,8,9.5,v2
12,8,10.5,v2
12,9,8.5,v2
12,9,9.5,v2
12,9,10.5,v2
12,10,8.5,v2
12,10,9.5,v2
12,10,10.5,v2
12,11,8.5,v2
12,11,9.5,v2
12,11,10.5,v2
12,12,8.5,v2
12,12,9.5,v2
12,12,10.5,v2
12,13,8.5,v2
12,13,9.5,v2
12,13,10.5,v2
12,14,8.5,v2
12,14,9.5,v2
12,14,10.5,v2
12,15,8.5,v2
12,15,9.5,v2
12,15,10.5,v2
12,16,8.5,v2
12,16,9.5,v2
12,16,10.5,v2
12,17,8.5,v2
12,17,9.5,v2
12,17,10.5,v2
12,18,8.5,v2
12,18,9.5,v2
12,18,10.5,v2
12,19,8.5,v2
12,19,9.5,v2
12,19,10.5,v2
12,20,8.5,v2
12,20,9.5,v2
12,20,10.5,v2
12,21,8.5,v2
12,21,9.5,v2
12,21,10.5,v2
12,22,8.5,v2
12,22,9.5,v2
12,22,10.5,v2
12,23,8.5,v2
12,23,9.5,v2
12,23,10.5,v2
12,24,8.5,v2
12,24,9.5,v2
12,24,10.5,v2
12,25,8.5,v2
12,25,9.5,v2
12,25,10.5,v2
12,26,8.5,v2
12,26,9.5,v2
12,26,10.5,v2
12,27,8.5,v2
12,27,9.5,v2
12,27,10.5,v2
12,28,8.5,v2
12,28,9.5,v2
12,28,10.5,v2
12,29,8.5,v2
12,29,9.5,v2
12,29,10.5,v2
12,30,8.5,v2
12,30,9.5,v2
12,30,10.5,v2
12,31,8.5,v2
12,31,9.5,v2
12,31,10.5,v2
2,4,7.5,v3
2,5,7.5,v3
2,6,7.5,v3
2,7,7.5,v3
2,8,7.5,v3
2,9,7.5,v3
2,10,7.5,v3
